,region_index,city,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level,travel_time_per_10_km_min
137661,7,Sydney,City Of Canada Bay Council,2025-05-06 21:00:00,36.0,43.4,20.4,16.6
137662,7,Sydney,City Of Canada Bay Council,2025-05-06 22:00:00,38.2,44.0,15.0,15.6
137663,7,Sydney,City Of Canada Bay Council,2025-05-06 23:00:00,41.2,45.2,9.5,14.5
137664,7,Sydney,City Of Canada Bay Council,2025-05-07 00:00:00,41.3,44.4,7.5,14.5
137665,7,Sydney,City Of Canada Bay Council,2025-05-07 01:00:00,43.2,46.0,6.4,13.8
137666,7,Sydney,City Of Canada Bay Council,2025-05-07 02:00:00,43.7,46.0,5.1,13.7
137667,7,Sydney,City Of Canada Bay Council,2025-05-07 03:00:00,45.0,46.9,4.2,13.3
137668,7,Sydney,City Of Canada Bay Council,2025-05-07 04:00:00,46.6,47.4,1.7,12.8
137669,7,Sydney,City Of Canada Bay Council,2025-05-07 05:00:00,43.2,47.5,10.0,13.8
137670,7,Sydney,City Of Canada Bay Council,2025-05-07 06:00:00,30.6,45.7,49.1,19.5
137671,7,Sydney,City Of Canada Bay Council,2025-05-07 07:00:00,24.3,43.2,77.4,24.6
137672,7,Sydney,City Of Canada Bay Council,2025-05-07 08:00:00,22.2,42.1,89.1,26.9
137673,7,Sydney,City Of Canada Bay Council,2025-05-07 09:00:00,26.8,43.5,61.7,22.3
137674,7,Sydney,City Of Canada Bay Council,2025-05-07 10:00:00,30.5,43.4,42.1,19.6
137675,7,Sydney,City Of Canada Bay Council,2025-05-07 11:00:00,31.0,43.0,38.7,19.3
137676,7,Sydney,City Of Canada Bay Council,2025-05-07 12:00:00,30.8,42.8,38.7,19.4
137677,7,Sydney,City Of Canada Bay Council,2025-05-07 13:00:00,30.9,43.1,39.3,19.3
137678,7,Sydney,City Of Canada Bay Council,2025-05-07 14:00:00,29.7,43.4,45.8,20.1
137679,7,Sydney,City Of Canada Bay Council,2025-05-07 15:00:00,25.4,42.3,66.3,23.5
137680,7,Sydney,City Of Canada Bay Council,2025-05-07 16:00:00,24.3,42.5,74.6,24.6
137681,7,Sydney,City Of Canada Bay Council,2025-05-07 17:00:00,20.9,41.7,99.5,28.6
137682,7,Sydney,City Of Canada Bay Council,2025-05-07 18:00:00,22.8,41.8,83.5,26.3
137683,7,Sydney,City Of Canada Bay Council,2025-05-07 19:00:00,30.4,42.1,38.1,19.6
137684,7,Sydney,City Of Canada Bay Council,2025-05-07 20:00:00,34.8,42.7,22.4,17.1
137685,7,Sydney,City Of Canada Bay Council,2025-05-07 21:00:00,36.2,43.4,20.0,16.5
137686,7,Sydney,City Of Canada Bay Council,2025-05-07 22:00:00,38.8,44.3,14.2,15.4
137687,7,Sydney,City Of Canada Bay Council,2025-05-07 23:00:00,42.1,45.5,8.0,14.2
137688,7,Sydney,City Of Canada Bay Council,2025-05-08 00:00:00,42.9,45.1,4.9,13.9
137689,7,Sydney,City Of Canada Bay Council,2025-05-08 01:00:00,44.3,45.5,2.7,13.5
137690,7,Sydney,City Of Canada Bay Council,2025-05-08 02:00:00,44.4,46.1,3.7,13.4
137691,7,Sydney,City Of Canada Bay Council,2025-05-08 03:00:00,45.5,47.3,4.0,13.1
137692,7,Sydney,City Of Canada Bay Council,2025-05-08 04:00:00,46.6,47.2,1.2,12.8
137693,7,Sydney,City Of Canada Bay Council,2025-05-08 05:00:00,43.3,47.4,9.4,13.8
137694,7,Sydney,City Of Canada Bay Council,2025-05-08 06:00:00,33.0,45.9,39.0,18.1
137695,7,Sydney,City Of Canada Bay Council,2025-05-08 07:00:00,26.0,43.1,65.6,23.0
137696,7,Sydney,City Of Canada Bay Council,2025-05-08 08:00:00,22.9,42.4,85.3,26.1
137697,7,Sydney,City Of Canada Bay Council,2025-05-08 09:00:00,25.9,42.9,65.5,23.1
137698,7,Sydney,City Of Canada Bay Council,2025-05-08 10:00:00,30.6,43.4,41.6,19.5
137699,7,Sydney,City Of Canada Bay Council,2025-05-08 11:00:00,29.6,43.0,45.0,20.2
137700,7,Sydney,City Of Canada Bay Council,2025-05-08 12:00:00,30.3,43.0,41.8,19.7
137701,7,Sydney,City Of Canada Bay Council,2025-05-08 13:00:00,31.0,43.1,38.9,19.3
137702,7,Sydney,City Of Canada Bay Council,2025-05-08 14:00:00,29.1,43.3,48.4,20.5
137703,7,Sydney,City Of Canada Bay Council,2025-05-08 15:00:00,24.4,42.3,73.3,24.5
137704,7,Sydney,City Of Canada Bay Council,2025-05-08 16:00:00,24.8,42.3,70.4,24.1
137705,7,Sydney,City Of Canada Bay Council,2025-05-08 17:00:00,21.3,41.6,94.9,28.0
137706,7,Sydney,City Of Canada Bay Council,2025-05-08 18:00:00,24.6,41.9,70.2,24.3
137707,7,Sydney,City Of Canada Bay Council,2025-05-08 19:00:00,31.6,42.0,32.7,18.9
137708,7,Sydney,City Of Canada Bay Council,2025-05-08 20:00:00,33.5,42.7,27.4,17.8
137709,7,Sydney,City Of Canada Bay Council,2025-05-08 21:00:00,35.8,43.4,21.2,16.7
137710,7,Sydney,City Of Canada Bay Council,2025-05-08 22:00:00,38.1,44.6,17.0,15.7
137711,7,Sydney,City Of Canada Bay Council,2025-05-08 23:00:00,40.9,45.2,10.6,14.6
137712,7,Sydney,City Of Canada Bay Council,2025-05-09 00:00:00,42.5,45.2,6.2,14.0
137713,7,Sydney,City Of Canada Bay Council,2025-05-09 01:00:00,43.5,45.6,4.8,13.7
137714,7,Sydney,City Of Canada Bay Council,2025-05-09 02:00:00,44.3,45.6,2.9,13.5
137715,7,Sydney,City Of Canada Bay Council,2025-05-09 03:00:00,47.1,47.8,1.4,12.7
137716,7,Sydney,City Of Canada Bay Council,2025-05-09 04:00:00,46.3,46.2,0.0,12.9
137717,7,Sydney,City Of Canada Bay Council,2025-05-09 05:00:00,42.9,47.1,9.7,13.9
137718,7,Sydney,City Of Canada Bay Council,2025-05-09 06:00:00,33.5,46.1,37.3,17.8
137719,7,Sydney,City Of Canada Bay Council,2025-05-09 07:00:00,29.7,43.5,46.4,20.1
137720,7,Sydney,City Of Canada Bay Council,2025-05-09 08:00:00,27.5,42.7,54.7,21.7
137721,7,Sydney,City Of Canada Bay Council,2025-05-09 09:00:00,30.4,43.6,43.2,19.7
137722,7,Sydney,City Of Canada Bay Council,2025-05-09 10:00:00,29.0,43.1,48.5,20.6
137723,7,Sydney,City Of Canada Bay Council,2025-05-09 11:00:00,28.4,42.8,50.5,21.0
137724,7,Sydney,City Of Canada Bay Council,2025-05-09 12:00:00,28.2,42.4,50.1,21.2
137725,7,Sydney,City Of Canada Bay Council,2025-05-09 13:00:00,28.0,42.8,52.8,21.3
137726,7,Sydney,City Of Canada Bay Council,2025-05-09 14:00:00,26.6,42.5,59.7,22.5
137727,7,Sydney,City Of Canada Bay Council,2025-05-09 15:00:00,23.0,42.0,82.1,26.0
137728,7,Sydney,City Of Canada Bay Council,2025-05-09 16:00:00,23.3,42.1,80.8,25.7
137729,7,Sydney,City Of Canada Bay Council,2025-05-09 17:00:00,21.7,41.9,93.0,27.6
137730,7,Sydney,City Of Canada Bay Council,2025-05-09 18:00:00,23.2,42.0,81.0,25.8
137731,7,Sydney,City Of Canada Bay Council,2025-05-09 19:00:00,30.4,42.3,39.2,19.7
137732,7,Sydney,City Of Canada Bay Council,2025-05-09 20:00:00,32.9,42.2,28.2,18.1
137733,7,Sydney,City Of Canada Bay Council,2025-05-09 21:00:00,34.1,43.1,26.2,17.5
137734,7,Sydney,City Of Canada Bay Council,2025-05-09 22:00:00,36.2,44.1,21.9,16.5
137735,7,Sydney,City Of Canada Bay Council,2025-05-09 23:00:00,37.4,43.8,16.9,16.0
137736,7,Sydney,City Of Canada Bay Council,2025-05-10 00:00:00,40.7,44.2,8.5,14.7
137737,7,Sydney,City Of Canada Bay Council,2025-05-10 01:00:00,41.5,44.2,6.3,14.4
137738,7,Sydney,City Of Canada Bay Council,2025-05-10 02:00:00,42.7,44.4,3.9,14.0
137739,7,Sydney,City Of Canada Bay Council,2025-05-10 03:00:00,41.7,44.1,5.8,14.3
137740,7,Sydney,City Of Canada Bay Council,2025-05-10 04:00:00,44.0,45.2,2.8,13.6
137741,7,Sydney,City Of Canada Bay Council,2025-05-10 05:00:00,44.1,46.6,5.6,13.5
137742,7,Sydney,City Of Canada Bay Council,2025-05-10 06:00:00,40.4,46.7,15.6,14.8
137743,7,Sydney,City Of Canada Bay Council,2025-05-10 07:00:00,37.2,45.0,20.8,16.1
137744,7,Sydney,City Of Canada Bay Council,2025-05-10 08:00:00,32.0,43.5,35.8,18.7
137745,7,Sydney,City Of Canada Bay Council,2025-05-10 09:00:00,27.8,42.9,54.1,21.5
137746,7,Sydney,City Of Canada Bay Council,2025-05-10 10:00:00,24.5,42.5,73.5,24.4
137747,7,Sydney,City Of Canada Bay Council,2025-05-10 11:00:00,22.7,42.0,85.1,26.4
137748,7,Sydney,City Of Canada Bay Council,2025-05-10 12:00:00,21.7,41.6,91.2,27.5
137749,7,Sydney,City Of Canada Bay Council,2025-05-10 13:00:00,22.3,41.8,87.4,26.8
137750,7,Sydney,City Of Canada Bay Council,2025-05-10 14:00:00,23.3,42.1,80.5,25.7
137751,7,Sydney,City Of Canada Bay Council,2025-05-10 15:00:00,24.7,42.2,70.8,24.2
137752,7,Sydney,City Of Canada Bay Council,2025-05-10 16:00:00,26.3,42.8,62.4,22.7
137753,7,Sydney,City Of Canada Bay Council,2025-05-10 17:00:00,24.7,42.5,72.1,24.2
137754,7,Sydney,City Of Canada Bay Council,2025-05-10 18:00:00,26.6,42.4,58.9,22.4
137755,7,Sydney,City Of Canada Bay Council,2025-05-10 19:00:00,32.0,42.5,32.5,18.6
137756,7,Sydney,City Of Canada Bay Council,2025-05-10 20:00:00,34.0,42.7,25.5,17.6
137757,7,Sydney,City Of Canada Bay Council,2025-05-10 21:00:00,35.4,43.5,22.8,16.9
137758,7,Sydney,City Of Canada Bay Council,2025-05-10 22:00:00,36.3,43.7,20.3,16.5
137759,7,Sydney,City Of Canada Bay Council,2025-05-10 23:00:00,38.0,43.9,15.4,15.7
137760,7,Sydney,City Of Canada Bay Council,2025-05-11 00:00:00,39.3,43.4,10.3,15.2
137761,7,Sydney,City Of Canada Bay Council,2025-05-11 01:00:00,40.6,44.0,8.2,14.7
137762,7,Sydney,City Of Canada Bay Council,2025-05-11 02:00:00,42.1,44.0,4.6,14.2
137763,7,Sydney,City Of Canada Bay Council,2025-05-11 03:00:00,43.0,44.4,3.2,13.9
137764,7,Sydney,City Of Canada Bay Council,2025-05-11 04:00:00,43.7,44.2,1.1,13.7
137765,7,Sydney,City Of Canada Bay Council,2025-05-11 05:00:00,44.7,45.7,2.1,13.4
137766,7,Sydney,City Of Canada Bay Council,2025-05-11 06:00:00,42.1,45.2,7.2,14.2
137767,7,Sydney,City Of Canada Bay Council,2025-05-11 07:00:00,39.1,44.1,12.7,15.3
137768,7,Sydney,City Of Canada Bay Council,2025-05-11 08:00:00,36.3,43.4,19.5,16.5
137769,7,Sydney,City Of Canada Bay Council,2025-05-11 09:00:00,32.8,43.2,31.5,18.2
137770,7,Sydney,City Of Canada Bay Council,2025-05-11 10:00:00,30.5,43.0,40.7,19.6
137771,7,Sydney,City Of Canada Bay Council,2025-05-11 11:00:00,25.8,42.5,64.3,23.1
137772,7,Sydney,City Of Canada Bay Council,2025-05-11 12:00:00,23.6,42.2,78.8,25.4
137773,7,Sydney,City Of Canada Bay Council,2025-05-11 13:00:00,27.5,42.7,55.2,21.7
137774,7,Sydney,City Of Canada Bay Council,2025-05-11 14:00:00,28.4,43.0,51.4,21.0
137775,7,Sydney,City Of Canada Bay Council,2025-05-11 15:00:00,26.8,43.0,60.1,22.3
137776,7,Sydney,City Of Canada Bay Council,2025-05-11 16:00:00,28.4,43.1,51.7,21.0
137777,7,Sydney,City Of Canada Bay Council,2025-05-11 17:00:00,25.9,42.8,64.9,23.0
137778,7,Sydney,City Of Canada Bay Council,2025-05-11 18:00:00,30.9,42.9,38.9,19.3
137779,7,Sydney,City Of Canada Bay Council,2025-05-11 19:00:00,33.7,42.9,27.4,17.8
137780,7,Sydney,City Of Canada Bay Council,2025-05-11 20:00:00,34.9,42.9,22.8,17.1
137781,7,Sydney,City Of Canada Bay Council,2025-05-11 21:00:00,36.7,43.8,19.1,16.3
137782,7,Sydney,City Of Canada Bay Council,2025-05-11 22:00:00,39.1,45.1,15.2,15.3
137783,7,Sydney,City Of Canada Bay Council,2025-05-11 23:00:00,43.6,47.4,8.8,13.7
137784,7,Sydney,City Of Canada Bay Council,2025-05-12 00:00:00,43.0,45.5,5.9,13.9
137785,7,Sydney,City Of Canada Bay Council,2025-05-12 01:00:00,43.0,45.4,5.3,13.9
137786,7,Sydney,City Of Canada Bay Council,2025-05-12 02:00:00,43.4,45.3,4.3,13.8
137787,7,Sydney,City Of Canada Bay Council,2025-05-12 03:00:00,43.9,45.5,3.6,13.6
137788,7,Sydney,City Of Canada Bay Council,2025-05-12 04:00:00,46.5,47.1,1.2,12.8
137789,7,Sydney,City Of Canada Bay Council,2025-05-12 05:00:00,43.0,47.8,11.0,13.9
137790,7,Sydney,City Of Canada Bay Council,2025-05-12 06:00:00,32.2,45.6,41.6,18.6
137791,7,Sydney,City Of Canada Bay Council,2025-05-12 07:00:00,25.8,43.1,67.0,23.2
137792,7,Sydney,City Of Canada Bay Council,2025-05-12 08:00:00,20.9,41.9,100.1,28.5
137793,7,Sydney,City Of Canada Bay Council,2025-05-12 09:00:00,26.6,43.5,63.2,22.4
137794,7,Sydney,City Of Canada Bay Council,2025-05-12 10:00:00,32.1,43.6,35.4,18.6
137795,7,Sydney,City Of Canada Bay Council,2025-05-12 11:00:00,31.9,42.9,34.4,18.7
137796,7,Sydney,City Of Canada Bay Council,2025-05-12 12:00:00,31.0,42.9,38.1,19.3
137797,7,Sydney,City Of Canada Bay Council,2025-05-12 13:00:00,31.9,43.1,35.0,18.7
137798,7,Sydney,City Of Canada Bay Council,2025-05-12 14:00:00,31.0,43.4,39.7,19.3
137799,7,Sydney,City Of Canada Bay Council,2025-05-12 15:00:00,26.6,42.6,60.0,22.5
137800,7,Sydney,City Of Canada Bay Council,2025-05-12 16:00:00,27.2,43.0,58.3,22.0
137801,7,Sydney,City Of Canada Bay Council,2025-05-12 17:00:00,24.5,42.5,73.1,24.4
137802,7,Sydney,City Of Canada Bay Council,2025-05-12 18:00:00,28.6,42.5,48.3,20.9
137803,7,Sydney,City Of Canada Bay Council,2025-05-12 19:00:00,33.6,42.3,25.9,17.8
137804,7,Sydney,City Of Canada Bay Council,2025-05-12 20:00:00,35.5,42.8,20.6,16.8
137805,7,Sydney,City Of Canada Bay Council,2025-05-12 21:00:00,36.7,43.1,17.5,16.3
137806,7,Sydney,City Of Canada Bay Council,2025-05-12 22:00:00,39.3,44.0,12.0,15.2
137807,7,Sydney,City Of Canada Bay Council,2025-05-12 23:00:00,41.9,44.5,6.2,14.3
137808,7,Sydney,City Of Canada Bay Council,2025-05-13 00:00:00,42.1,44.3,5.1,14.2
137809,7,Sydney,City Of Canada Bay Council,2025-05-13 01:00:00,43.1,44.8,3.9,13.8
137810,7,Sydney,City Of Canada Bay Council,2025-05-13 02:00:00,43.8,45.5,3.7,13.6
137811,7,Sydney,City Of Canada Bay Council,2025-05-13 03:00:00,46.4,46.7,0.6,12.9
137812,7,Sydney,City Of Canada Bay Council,2025-05-13 04:00:00,47.1,47.0,0.0,12.7
137813,7,Sydney,City Of Canada Bay Council,2025-05-13 05:00:00,42.9,47.4,10.4,13.9
137814,7,Sydney,City Of Canada Bay Council,2025-05-13 06:00:00,32.5,45.9,41.0,18.4
137815,7,Sydney,City Of Canada Bay Council,2025-05-13 07:00:00,25.8,43.2,67.2,23.2
137816,7,Sydney,City Of Canada Bay Council,2025-05-13 08:00:00,22.3,42.2,88.6,26.7
137817,7,Sydney,City Of Canada Bay Council,2025-05-13 09:00:00,28.6,43.6,52.1,20.9
137818,7,Sydney,City Of Canada Bay Council,2025-05-13 10:00:00,31.7,43.4,37.1,18.9
137819,7,Sydney,City Of Canada Bay Council,2025-05-13 11:00:00,31.4,43.1,37.1,19.0
137820,7,Sydney,City Of Canada Bay Council,2025-05-13 12:00:00,31.8,43.0,35.1,18.8
137821,7,Sydney,City Of Canada Bay Council,2025-05-13 13:00:00,30.9,43.0,39.1,19.4
137822,7,Sydney,City Of Canada Bay Council,2025-05-13 14:00:00,29.1,43.3,48.9,20.5
137823,7,Sydney,City Of Canada Bay Council,2025-05-13 15:00:00,24.4,42.2,73.0,24.5
137824,7,Sydney,City Of Canada Bay Council,2025-05-13 16:00:00,26.2,42.9,63.3,22.8
137825,7,Sydney,City Of Canada Bay Council,2025-05-13 17:00:00,24.0,42.3,76.4,24.9
137826,7,Sydney,City Of Canada Bay Council,2025-05-13 18:00:00,26.7,42.5,58.7,22.3
137827,7,Sydney,City Of Canada Bay Council,2025-05-13 19:00:00,32.7,42.4,29.3,18.3
137828,7,Sydney,City Of Canada Bay Council,2025-05-13 20:00:00,34.7,42.5,22.3,17.2
137829,7,Sydney,City Of Canada Bay Council,2025-05-13 21:00:00,36.7,43.2,17.8,16.3
137830,7,Sydney,City Of Canada Bay Council,2025-05-13 22:00:00,39.1,44.4,13.4,15.3
137831,7,Sydney,City Of Canada Bay Council,2025-05-13 23:00:00,41.3,44.7,8.0,14.4
137832,7,Sydney,City Of Canada Bay Council,2025-05-14 00:00:00,43.5,45.5,4.4,13.7
137833,7,Sydney,City Of Canada Bay Council,2025-05-14 01:00:00,43.7,45.2,3.5,13.7
137834,7,Sydney,City Of Canada Bay Council,2025-05-14 02:00:00,44.8,45.1,0.6,13.3
137835,7,Sydney,City Of Canada Bay Council,2025-05-14 03:00:00,46.0,46.1,0.2,13.0
137836,7,Sydney,City Of Canada Bay Council,2025-05-14 04:00:00,45.0,46.2,2.8,13.3
137837,7,Sydney,City Of Canada Bay Council,2025-05-14 05:00:00,43.0,47.1,9.5,13.9
137838,7,Sydney,City Of Canada Bay Council,2025-05-14 06:00:00,32.2,45.8,42.3,18.6
137839,7,Sydney,City Of Canada Bay Council,2025-05-14 07:00:00,25.6,43.1,68.2,23.3
137840,7,Sydney,City Of Canada Bay Council,2025-05-14 08:00:00,22.5,42.2,87.6,26.6
137841,7,Sydney,City Of Canada Bay Council,2025-05-14 09:00:00,27.4,43.7,59.0,21.8
137842,7,Sydney,City Of Canada Bay Council,2025-05-14 10:00:00,30.8,43.5,41.1,19.4
137843,7,Sydney,City Of Canada Bay Council,2025-05-14 11:00:00,30.9,43.1,39.4,19.3
137844,7,Sydney,City Of Canada Bay Council,2025-05-14 12:00:00,30.2,42.9,41.8,19.8
137845,7,Sydney,City Of Canada Bay Council,2025-05-14 13:00:00,31.6,43.2,36.7,18.9
137846,7,Sydney,City Of Canada Bay Council,2025-05-14 14:00:00,30.2,43.5,44.0,19.8
137847,7,Sydney,City Of Canada Bay Council,2025-05-14 15:00:00,25.6,42.4,65.6,23.4
137848,7,Sydney,City Of Canada Bay Council,2025-05-14 16:00:00,24.6,42.3,71.8,24.3
137849,7,Sydney,City Of Canada Bay Council,2025-05-14 17:00:00,22.3,41.7,87.0,26.8
137850,7,Sydney,City Of Canada Bay Council,2025-05-14 18:00:00,24.5,42.3,72.1,24.4
137851,7,Sydney,City Of Canada Bay Council,2025-05-14 19:00:00,32.5,42.3,30.3,18.4
137852,7,Sydney,City Of Canada Bay Council,2025-05-14 20:00:00,34.8,42.8,23.0,17.2
137853,7,Sydney,City Of Canada Bay Council,2025-05-14 21:00:00,35.8,43.2,20.6,16.7
137854,7,Sydney,City Of Canada Bay Council,2025-05-14 22:00:00,39.0,44.3,13.5,15.3
137855,7,Sydney,City Of Canada Bay Council,2025-05-14 23:00:00,40.8,44.4,8.9,14.6
137856,7,Sydney,City Of Canada Bay Council,2025-05-15 00:00:00,41.8,44.3,5.8,14.3
137857,7,Sydney,City Of Canada Bay Council,2025-05-15 01:00:00,41.9,44.2,5.3,14.2
137858,7,Sydney,City Of Canada Bay Council,2025-05-15 02:00:00,42.6,44.7,4.9,14.0
137859,7,Sydney,City Of Canada Bay Council,2025-05-15 03:00:00,47.5,47.1,0.0,12.6
137860,7,Sydney,City Of Canada Bay Council,2025-05-15 04:00:00,46.8,46.9,0.1,12.8
137861,7,Sydney,City Of Canada Bay Council,2025-05-15 05:00:00,42.8,46.9,9.4,13.9
137862,7,Sydney,City Of Canada Bay Council,2025-05-15 06:00:00,32.6,45.7,39.9,18.3
137863,7,Sydney,City Of Canada Bay Council,2025-05-15 07:00:00,25.7,43.3,68.0,23.2
137864,7,Sydney,City Of Canada Bay Council,2025-05-15 08:00:00,21.2,41.8,97.4,28.2
137865,7,Sydney,City Of Canada Bay Council,2025-05-15 09:00:00,27.3,43.5,59.3,21.9
137866,7,Sydney,City Of Canada Bay Council,2025-05-15 10:00:00,31.1,43.7,40.7,19.2
137867,7,Sydney,City Of Canada Bay Council,2025-05-15 11:00:00,30.9,43.2,39.8,19.4
137868,7,Sydney,City Of Canada Bay Council,2025-05-15 12:00:00,31.0,43.0,38.4,19.3
137869,7,Sydney,City Of Canada Bay Council,2025-05-15 13:00:00,31.3,43.2,37.7,19.1
137870,7,Sydney,City Of Canada Bay Council,2025-05-15 14:00:00,28.0,42.9,52.8,21.3
137871,7,Sydney,City Of Canada Bay Council,2025-05-15 15:00:00,23.1,41.9,81.4,25.9
137872,7,Sydney,City Of Canada Bay Council,2025-05-15 16:00:00,22.9,41.8,82.0,26.0
137873,7,Sydney,City Of Canada Bay Council,2025-05-15 17:00:00,21.4,41.9,95.5,27.9
137874,7,Sydney,City Of Canada Bay Council,2025-05-15 18:00:00,23.2,42.2,82.1,25.8
137875,7,Sydney,City Of Canada Bay Council,2025-05-15 19:00:00,30.2,42.2,39.9,19.8
137876,7,Sydney,City Of Canada Bay Council,2025-05-15 20:00:00,32.4,42.7,31.6,18.4
137877,7,Sydney,City Of Canada Bay Council,2025-05-15 21:00:00,34.9,43.5,24.6,17.1
137878,7,Sydney,City Of Canada Bay Council,2025-05-15 22:00:00,37.4,44.2,18.1,16.0
137879,7,Sydney,City Of Canada Bay Council,2025-05-15 23:00:00,39.7,43.9,10.5,15.0
137880,7,Sydney,City Of Canada Bay Council,2025-05-16 00:00:00,42.1,44.7,6.3,14.2
137881,7,Sydney,City Of Canada Bay Council,2025-05-16 01:00:00,43.5,44.4,2.2,13.7
137882,7,Sydney,City Of Canada Bay Council,2025-05-16 02:00:00,43.3,44.5,2.6,13.8
137883,7,Sydney,City Of Canada Bay Council,2025-05-16 03:00:00,45.5,46.0,1.2,13.1
137884,7,Sydney,City Of Canada Bay Council,2025-05-16 04:00:00,45.6,45.9,0.6,13.1
137885,7,Sydney,City Of Canada Bay Council,2025-05-16 05:00:00,40.8,47.3,15.9,14.7
137886,7,Sydney,City Of Canada Bay Council,2025-05-16 06:00:00,31.3,45.5,45.4,19.1
137887,7,Sydney,City Of Canada Bay Council,2025-05-16 07:00:00,23.2,42.1,81.5,25.8
137888,7,Sydney,City Of Canada Bay Council,2025-05-16 08:00:00,20.6,40.7,97.1,29.0
137889,7,Sydney,City Of Canada Bay Council,2025-05-16 09:00:00,27.9,43.1,54.0,21.4
137890,7,Sydney,City Of Canada Bay Council,2025-05-16 10:00:00,30.5,43.3,42.1,19.6
137891,7,Sydney,City Of Canada Bay Council,2025-05-16 11:00:00,30.9,43.2,39.6,19.3
137892,7,Sydney,City Of Canada Bay Council,2025-05-16 12:00:00,29.5,42.9,45.2,20.2
137893,7,Sydney,City Of Canada Bay Council,2025-05-16 13:00:00,30.0,42.9,42.9,19.9
137894,7,Sydney,City Of Canada Bay Council,2025-05-16 14:00:00,29.0,43.2,48.9,20.6
137895,7,Sydney,City Of Canada Bay Council,2025-05-16 15:00:00,25.1,42.1,67.6,23.8
137896,7,Sydney,City Of Canada Bay Council,2025-05-16 16:00:00,24.6,42.1,71.3,24.3
137897,7,Sydney,City Of Canada Bay Council,2025-05-16 17:00:00,21.9,41.8,90.9,27.3
137898,7,Sydney,City Of Canada Bay Council,2025-05-16 18:00:00,25.2,42.2,67.1,23.7
137899,7,Sydney,City Of Canada Bay Council,2025-05-16 19:00:00,31.2,42.3,35.2,19.1
137900,7,Sydney,City Of Canada Bay Council,2025-05-16 20:00:00,33.7,42.9,27.2,17.7
137901,7,Sydney,City Of Canada Bay Council,2025-05-16 21:00:00,34.9,43.1,23.3,17.1
137902,7,Sydney,City Of Canada Bay Council,2025-05-16 22:00:00,36.7,44.0,19.8,16.3
137903,7,Sydney,City Of Canada Bay Council,2025-05-16 23:00:00,38.2,44.1,15.2,15.6
137904,7,Sydney,City Of Canada Bay Council,2025-05-17 00:00:00,39.8,43.4,8.9,15.0
137905,7,Sydney,City Of Canada Bay Council,2025-05-17 01:00:00,41.5,43.9,5.7,14.4
137906,7,Sydney,City Of Canada Bay Council,2025-05-17 02:00:00,42.3,43.8,3.4,14.1
137907,7,Sydney,City Of Canada Bay Council,2025-05-17 03:00:00,43.4,45.2,4.0,13.8
137908,7,Sydney,City Of Canada Bay Council,2025-05-17 04:00:00,45.3,46.0,1.7,13.2
137909,7,Sydney,City Of Canada Bay Council,2025-05-17 05:00:00,43.8,46.5,6.0,13.6
137910,7,Sydney,City Of Canada Bay Council,2025-05-17 06:00:00,39.9,46.3,15.9,15.0
137911,7,Sydney,City Of Canada Bay Council,2025-05-17 07:00:00,37.7,45.2,19.9,15.8
137912,7,Sydney,City Of Canada Bay Council,2025-05-17 08:00:00,33.3,43.8,31.2,17.9
137913,7,Sydney,City Of Canada Bay Council,2025-05-17 09:00:00,29.4,43.1,46.5,20.3
137914,7,Sydney,City Of Canada Bay Council,2025-05-17 10:00:00,26.5,42.8,61.7,22.6
137915,7,Sydney,City Of Canada Bay Council,2025-05-17 11:00:00,24.4,42.5,73.9,24.5
137916,7,Sydney,City Of Canada Bay Council,2025-05-17 12:00:00,22.0,41.8,89.6,27.1
137917,7,Sydney,City Of Canada Bay Council,2025-05-17 13:00:00,22.5,42.1,87.2,26.6
137918,7,Sydney,City Of Canada Bay Council,2025-05-17 14:00:00,23.2,42.3,82.3,25.8
137919,7,Sydney,City Of Canada Bay Council,2025-05-17 15:00:00,24.7,42.8,72.8,24.2
137920,7,Sydney,City Of Canada Bay Council,2025-05-17 16:00:00,24.5,42.5,73.1,24.4
137921,7,Sydney,City Of Canada Bay Council,2025-05-17 17:00:00,23.3,42.5,82.7,25.7
137922,7,Sydney,City Of Canada Bay Council,2025-05-17 18:00:00,25.3,42.5,67.7,23.6
137923,7,Sydney,City Of Canada Bay Council,2025-05-17 19:00:00,31.5,42.7,35.5,19.0
137924,7,Sydney,City Of Canada Bay Council,2025-05-17 20:00:00,33.5,43.0,28.2,17.8
137925,7,Sydney,City Of Canada Bay Council,2025-05-17 21:00:00,34.7,43.2,24.5,17.2
137926,7,Sydney,City Of Canada Bay Council,2025-05-17 22:00:00,35.9,43.5,21.3,16.7
137927,7,Sydney,City Of Canada Bay Council,2025-05-17 23:00:00,38.2,44.1,15.5,15.6
137928,7,Sydney,City Of Canada Bay Council,2025-05-18 00:00:00,39.8,43.7,9.9,15.0
137929,7,Sydney,City Of Canada Bay Council,2025-05-18 01:00:00,40.6,43.8,7.8,14.7
137930,7,Sydney,City Of Canada Bay Council,2025-05-18 02:00:00,41.9,44.0,5.1,14.3
137931,7,Sydney,City Of Canada Bay Council,2025-05-18 03:00:00,43.3,44.4,2.6,13.8
137932,7,Sydney,City Of Canada Bay Council,2025-05-18 04:00:00,42.8,44.7,4.4,13.9
137933,7,Sydney,City Of Canada Bay Council,2025-05-18 05:00:00,43.0,45.9,6.6,13.9
