Region index,City,Region label,Time,Speed [kmh],Free flow speed [kmh],Congestion level [%],Travel time per 10 km [min]
10,Sydney,Mosman Municipal Council,2025-02-18T22:00,29.3,41.9,42.8,20.4
10,Sydney,Mosman Municipal Council,2025-02-18T23:00,36.2,43.9,21.1,16.5
10,Sydney,Mosman Municipal Council,2025-02-19T00:00,40.7,45.2,11.0,14.7
10,Sydney,Mosman Municipal Council,2025-02-19T01:00,39.9,44.0,10.1,15.0
10,Sydney,Mosman Municipal Council,2025-02-19T02:00,39.2,45.5,16.1,15.2
10,Sydney,Mosman Municipal Council,2025-02-19T03:00,35.9,42.7,18.7,16.6
10,Sydney,Mosman Municipal Council,2025-02-19T04:00,43.1,44.9,4.2,13.8
10,Sydney,Mosman Municipal Council,2025-02-19T05:00,36.7,43.2,17.6,16.3
10,Sydney,Mosman Municipal Council,2025-02-19T06:00,26.6,43.1,61.7,22.5
10,Sydney,Mosman Municipal Council,2025-02-19T07:00,19.6,41.6,112.4,30.5
10,Sydney,Mosman Municipal Council,2025-02-19T08:00,17.0,40.3,136.7,35.2
10,Sydney,Mosman Municipal Council,2025-02-19T09:00,22.3,40.5,81.6,26.9
10,Sydney,Mosman Municipal Council,2025-02-19T10:00,23.4,39.9,70.1,25.5
10,Sydney,Mosman Municipal Council,2025-02-19T11:00,23.2,40.4,73.8,25.7
10,Sydney,Mosman Municipal Council,2025-02-19T12:00,23.5,40.2,70.9,25.5
10,Sydney,Mosman Municipal Council,2025-02-19T13:00,25.6,40.6,58.2,23.3
10,Sydney,Mosman Municipal Council,2025-02-19T14:00,22.9,40.4,75.9,26.1
10,Sydney,Mosman Municipal Council,2025-02-19T15:00,18.0,39.7,120.2,33.2
10,Sydney,Mosman Municipal Council,2025-02-19T16:00,19.5,40.1,105.1,30.6
10,Sydney,Mosman Municipal Council,2025-02-19T17:00,21.1,40.8,92.7,28.3
10,Sydney,Mosman Municipal Council,2025-02-19T18:00,25.0,41.0,63.8,23.9
10,Sydney,Mosman Municipal Council,2025-02-19T19:00,31.1,41.7,33.7,19.2
10,Sydney,Mosman Municipal Council,2025-02-19T20:00,32.5,41.9,28.7,18.4
10,Sydney,Mosman Municipal Council,2025-02-19T21:00,35.9,43.2,20.2,16.6
10,Sydney,Mosman Municipal Council,2025-02-19T22:00,38.4,44.1,14.9,15.6
10,Sydney,Mosman Municipal Council,2025-02-19T23:00,42.4,45.6,7.5,14.1
10,Sydney,Mosman Municipal Council,2025-02-20T00:00,42.5,45.1,6.1,14.1
10,Sydney,Mosman Municipal Council,2025-02-20T01:00,44.0,45.8,4.0,13.6
10,Sydney,Mosman Municipal Council,2025-02-20T02:00,40.4,43.9,8.7,14.8
10,Sydney,Mosman Municipal Council,2025-02-20T03:00,41.8,44.7,6.9,14.3
10,Sydney,Mosman Municipal Council,2025-02-20T04:00,41.8,44.6,6.7,14.3
10,Sydney,Mosman Municipal Council,2025-02-20T05:00,37.8,43.8,15.9,15.8
10,Sydney,Mosman Municipal Council,2025-02-20T06:00,26.3,42.9,62.6,22.7
10,Sydney,Mosman Municipal Council,2025-02-20T07:00,21.1,41.3,95.9,28.4
10,Sydney,Mosman Municipal Council,2025-02-20T08:00,16.8,40.2,138.9,35.6
10,Sydney,Mosman Municipal Council,2025-02-20T09:00,22.1,40.6,83.7,27.1
10,Sydney,Mosman Municipal Council,2025-02-20T10:00,23.8,40.3,69.3,25.2
10,Sydney,Mosman Municipal Council,2025-02-20T11:00,24.8,40.5,62.8,24.0
10,Sydney,Mosman Municipal Council,2025-02-20T12:00,26.1,40.5,55.0,22.9
10,Sydney,Mosman Municipal Council,2025-02-20T13:00,25.2,41.3,64.0,23.7
10,Sydney,Mosman Municipal Council,2025-02-20T14:00,24.2,41.0,69.2,24.7
10,Sydney,Mosman Municipal Council,2025-02-20T15:00,20.1,40.2,99.8,29.7
10,Sydney,Mosman Municipal Council,2025-02-20T16:00,22.1,41.1,85.8,27.1
10,Sydney,Mosman Municipal Council,2025-02-20T17:00,22.1,41.3,86.2,27.0
10,Sydney,Mosman Municipal Council,2025-02-20T18:00,26.9,41.7,54.8,22.2
10,Sydney,Mosman Municipal Council,2025-02-20T19:00,32.1,42.4,32.0,18.6
10,Sydney,Mosman Municipal Council,2025-02-20T20:00,31.7,42.7,34.8,18.9
10,Sydney,Mosman Municipal Council,2025-02-20T21:00,29.4,43.0,46.1,20.3
10,Sydney,Mosman Municipal Council,2025-02-20T22:00,34.6,43.8,26.6,17.3
10,Sydney,Mosman Municipal Council,2025-02-20T23:00,39.4,45.0,14.1,15.2
10,Sydney,Mosman Municipal Council,2025-02-21T00:00,41.6,45.8,10.0,14.4
10,Sydney,Mosman Municipal Council,2025-02-21T01:00,40.9,46.0,12.5,14.6
10,Sydney,Mosman Municipal Council,2025-02-21T02:00,43.5,45.2,3.9,13.7
10,Sydney,Mosman Municipal Council,2025-02-21T03:00,44.3,45.6,3.0,13.5
10,Sydney,Mosman Municipal Council,2025-02-21T04:00,43.6,44.4,1.8,13.7
10,Sydney,Mosman Municipal Council,2025-02-21T05:00,37.4,43.5,16.2,16.0
10,Sydney,Mosman Municipal Council,2025-02-21T06:00,28.0,42.9,53.1,21.4
10,Sydney,Mosman Municipal Council,2025-02-21T07:00,22.5,41.5,84.4,26.6
10,Sydney,Mosman Municipal Council,2025-02-21T08:00,21.2,39.9,87.9,28.2
10,Sydney,Mosman Municipal Council,2025-02-21T09:00,22.3,40.5,81.9,26.9
10,Sydney,Mosman Municipal Council,2025-02-21T10:00,22.6,40.0,76.8,26.4
10,Sydney,Mosman Municipal Council,2025-02-21T11:00,20.7,39.7,91.5,28.8
10,Sydney,Mosman Municipal Council,2025-02-21T12:00,19.6,39.6,101.6,30.5
10,Sydney,Mosman Municipal Council,2025-02-21T13:00,20.8,40.3,93.2,28.7
10,Sydney,Mosman Municipal Council,2025-02-21T14:00,18.6,39.8,113.1,32.1
10,Sydney,Mosman Municipal Council,2025-02-21T15:00,17.3,39.6,128.7,34.6
10,Sydney,Mosman Municipal Council,2025-02-21T16:00,20.5,40.6,97.4,29.1
10,Sydney,Mosman Municipal Council,2025-02-21T17:00,24.8,40.7,63.9,24.1
10,Sydney,Mosman Municipal Council,2025-02-21T18:00,27.3,40.8,49.2,21.9
10,Sydney,Mosman Municipal Council,2025-02-21T19:00,29.5,41.3,39.5,20.2
10,Sydney,Mosman Municipal Council,2025-02-21T20:00,31.0,41.3,33.2,19.3
10,Sydney,Mosman Municipal Council,2025-02-21T21:00,32.5,42.0,29.4,18.4
10,Sydney,Mosman Municipal Council,2025-02-21T22:00,34.7,42.4,21.9,17.2
10,Sydney,Mosman Municipal Council,2025-02-21T23:00,37.8,43.8,15.8,15.8
10,Sydney,Mosman Municipal Council,2025-02-22T00:00,38.6,43.8,13.2,15.5
10,Sydney,Mosman Municipal Council,2025-02-22T01:00,40.7,44.9,10.5,14.7
10,Sydney,Mosman Municipal Council,2025-02-22T02:00,43.2,45.9,6.3,13.8
10,Sydney,Mosman Municipal Council,2025-02-22T03:00,43.4,46.0,5.8,13.8
10,Sydney,Mosman Municipal Council,2025-02-22T04:00,43.9,45.4,3.5,13.6
10,Sydney,Mosman Municipal Council,2025-02-22T05:00,39.2,43.7,11.2,15.2
10,Sydney,Mosman Municipal Council,2025-02-22T06:00,35.5,42.6,19.9,16.8
10,Sydney,Mosman Municipal Council,2025-02-22T07:00,31.7,41.7,31.4,18.8
10,Sydney,Mosman Municipal Council,2025-02-22T08:00,27.9,41.2,47.4,21.4
10,Sydney,Mosman Municipal Council,2025-02-22T09:00,22.1,39.9,80.1,27.0
10,Sydney,Mosman Municipal Council,2025-02-22T10:00,21.7,39.3,81.1,27.5
10,Sydney,Mosman Municipal Council,2025-02-22T11:00,20.3,39.2,93.1,29.5
10,Sydney,Mosman Municipal Council,2025-02-22T12:00,19.9,39.5,98.3,30.0
10,Sydney,Mosman Municipal Council,2025-02-22T13:00,20.5,39.5,93.0,29.2
10,Sydney,Mosman Municipal Council,2025-02-22T14:00,21.4,40.0,86.9,27.9
10,Sydney,Mosman Municipal Council,2025-02-22T15:00,23.9,39.8,66.2,25.0
10,Sydney,Mosman Municipal Council,2025-02-22T16:00,23.8,40.1,68.1,25.1
10,Sydney,Mosman Municipal Council,2025-02-22T17:00,22.9,39.8,73.8,26.1
10,Sydney,Mosman Municipal Council,2025-02-22T18:00,24.1,40.1,66.4,24.8
10,Sydney,Mosman Municipal Council,2025-02-22T19:00,29.2,40.7,39.1,20.4
10,Sydney,Mosman Municipal Council,2025-02-22T20:00,31.6,41.7,31.5,18.9
10,Sydney,Mosman Municipal Council,2025-02-22T21:00,34.1,42.9,25.8,17.5
10,Sydney,Mosman Municipal Council,2025-02-22T22:00,34.1,42.2,23.7,17.5
10,Sydney,Mosman Municipal Council,2025-02-22T23:00,37.0,43.1,16.6,16.2
10,Sydney,Mosman Municipal Council,2025-02-23T00:00,38.0,43.4,14.4,15.7
10,Sydney,Mosman Municipal Council,2025-02-23T01:00,40.6,44.7,10.1,14.7
10,Sydney,Mosman Municipal Council,2025-02-23T02:00,43.3,45.6,5.2,13.8
10,Sydney,Mosman Municipal Council,2025-02-23T03:00,44.3,45.8,3.4,13.5
10,Sydney,Mosman Municipal Council,2025-02-23T04:00,42.4,44.5,5.0,14.1
10,Sydney,Mosman Municipal Council,2025-02-23T05:00,42.0,44.4,5.6,14.2
10,Sydney,Mosman Municipal Council,2025-02-23T06:00,37.9,43.4,14.5,15.8
10,Sydney,Mosman Municipal Council,2025-02-23T07:00,33.5,41.8,24.7,17.8
10,Sydney,Mosman Municipal Council,2025-02-23T08:00,29.1,40.6,39.7,20.6
10,Sydney,Mosman Municipal Council,2025-02-23T09:00,26.3,40.4,53.4,22.7
10,Sydney,Mosman Municipal Council,2025-02-23T10:00,22.2,39.6,78.0,26.9
10,Sydney,Mosman Municipal Council,2025-02-23T11:00,19.7,39.1,98.0,30.3
10,Sydney,Mosman Municipal Council,2025-02-23T12:00,19.1,38.8,103.1,31.3
10,Sydney,Mosman Municipal Council,2025-02-23T13:00,20.7,39.1,88.8,28.9
10,Sydney,Mosman Municipal Council,2025-02-23T14:00,19.9,39.3,97.5,30.1
10,Sydney,Mosman Municipal Council,2025-02-23T15:00,19.0,39.4,107.2,31.5
10,Sydney,Mosman Municipal Council,2025-02-23T16:00,19.1,39.2,104.5,31.3
10,Sydney,Mosman Municipal Council,2025-02-23T17:00,17.8,39.3,120.7,33.6
10,Sydney,Mosman Municipal Council,2025-02-23T18:00,25.5,40.6,59.0,23.4
10,Sydney,Mosman Municipal Council,2025-02-23T19:00,32.2,41.3,28.1,18.5
10,Sydney,Mosman Municipal Council,2025-02-23T20:00,34.0,41.8,22.8,17.6
10,Sydney,Mosman Municipal Council,2025-02-23T21:00,37.7,43.1,14.3,15.8
10,Sydney,Mosman Municipal Council,2025-02-23T22:00,40.1,44.1,10.0,14.9
10,Sydney,Mosman Municipal Council,2025-02-23T23:00,40.8,44.1,8.1,14.6
10,Sydney,Mosman Municipal Council,2025-02-24T00:00,42.4,44.7,5.4,14.1
10,Sydney,Mosman Municipal Council,2025-02-24T01:00,40.7,43.3,6.3,14.7
10,Sydney,Mosman Municipal Council,2025-02-24T02:00,41.2,44.2,7.3,14.5
10,Sydney,Mosman Municipal Council,2025-02-24T03:00,41.2,44.4,7.8,14.5
10,Sydney,Mosman Municipal Council,2025-02-24T04:00,44.3,44.7,0.8,13.5
10,Sydney,Mosman Municipal Council,2025-02-24T05:00,39.0,44.1,13.1,15.3
10,Sydney,Mosman Municipal Council,2025-02-24T06:00,27.9,43.3,54.9,21.4
10,Sydney,Mosman Municipal Council,2025-02-24T07:00,19.0,40.4,112.3,31.4
10,Sydney,Mosman Municipal Council,2025-02-24T08:00,14.3,35.1,144.9,41.8
10,Sydney,Mosman Municipal Council,2025-02-24T09:00,14.8,38.6,160.6,40.4
10,Sydney,Mosman Municipal Council,2025-02-24T10:00,21.5,39.5,83.1,27.7
10,Sydney,Mosman Municipal Council,2025-02-24T11:00,25.8,39.9,54.2,23.1
10,Sydney,Mosman Municipal Council,2025-02-24T12:00,24.8,40.2,61.7,24.1
10,Sydney,Mosman Municipal Council,2025-02-24T13:00,25.8,40.2,55.7,23.2
10,Sydney,Mosman Municipal Council,2025-02-24T14:00,24.2,40.1,65.6,24.7
10,Sydney,Mosman Municipal Council,2025-02-24T15:00,20.7,39.9,92.9,28.9
10,Sydney,Mosman Municipal Council,2025-02-24T16:00,22.2,40.7,83.3,27.0
10,Sydney,Mosman Municipal Council,2025-02-24T17:00,21.7,41.2,89.4,27.5
10,Sydney,Mosman Municipal Council,2025-02-24T18:00,26.6,41.4,55.6,22.5
10,Sydney,Mosman Municipal Council,2025-02-24T19:00,32.0,41.3,29.0,18.7
10,Sydney,Mosman Municipal Council,2025-02-24T20:00,32.9,41.8,26.9,18.1
10,Sydney,Mosman Municipal Council,2025-02-24T21:00,37.5,43.6,16.2,15.9
10,Sydney,Mosman Municipal Council,2025-02-24T22:00,39.9,44.2,10.9,15.0
10,Sydney,Mosman Municipal Council,2025-02-24T23:00,42.8,45.3,5.6,13.9
10,Sydney,Mosman Municipal Council,2025-02-25T00:00,41.1,43.8,6.6,14.5
10,Sydney,Mosman Municipal Council,2025-02-25T01:00,40.4,44.2,9.2,14.8
10,Sydney,Mosman Municipal Council,2025-02-25T02:00,47.3,46.0,0.0,12.6
10,Sydney,Mosman Municipal Council,2025-02-25T03:00,44.2,46.3,4.9,13.5
10,Sydney,Mosman Municipal Council,2025-02-25T04:00,42.3,44.8,5.8,14.1
10,Sydney,Mosman Municipal Council,2025-02-25T05:00,39.2,44.6,13.7,15.2
10,Sydney,Mosman Municipal Council,2025-02-25T06:00,26.7,43.0,61.0,22.4
10,Sydney,Mosman Municipal Council,2025-02-25T07:00,18.0,41.2,128.5,33.2
10,Sydney,Mosman Municipal Council,2025-02-25T08:00,14.9,39.9,166.6,40.0
10,Sydney,Mosman Municipal Council,2025-02-25T09:00,20.8,40.8,95.7,28.7
10,Sydney,Mosman Municipal Council,2025-02-25T10:00,24.1,40.7,68.7,24.8
10,Sydney,Mosman Municipal Council,2025-02-25T11:00,25.6,40.6,58.8,23.4
10,Sydney,Mosman Municipal Council,2025-02-25T12:00,26.5,40.4,52.2,22.5
10,Sydney,Mosman Municipal Council,2025-02-25T13:00,25.1,41.0,63.3,23.8
10,Sydney,Mosman Municipal Council,2025-02-25T14:00,25.6,40.9,59.9,23.4
10,Sydney,Mosman Municipal Council,2025-02-25T15:00,21.1,40.4,91.1,28.3
10,Sydney,Mosman Municipal Council,2025-02-25T16:00,24.1,41.3,71.6,24.8
10,Sydney,Mosman Municipal Council,2025-02-25T17:00,22.8,41.3,80.7,26.2
10,Sydney,Mosman Municipal Council,2025-02-25T18:00,26.0,41.7,59.9,23.0
10,Sydney,Mosman Municipal Council,2025-02-25T19:00,32.0,42.2,31.7,18.7
10,Sydney,Mosman Municipal Council,2025-02-25T20:00,34.4,42.5,23.5,17.4
10,Sydney,Mosman Municipal Council,2025-02-25T21:00,36.2,42.8,18.0,16.5
10,Sydney,Mosman Municipal Council,2025-02-25T22:00,39.5,44.4,12.3,15.1
10,Sydney,Mosman Municipal Council,2025-02-25T23:00,42.4,45.2,6.5,14.1
10,Sydney,Mosman Municipal Council,2025-02-26T00:00,41.6,44.7,7.4,14.4
10,Sydney,Mosman Municipal Council,2025-02-26T01:00,43.6,44.9,2.8,13.7
10,Sydney,Mosman Municipal Council,2025-02-26T02:00,43.3,45.5,5.2,13.8
10,Sydney,Mosman Municipal Council,2025-02-26T03:00,40.5,42.8,5.7,14.7
10,Sydney,Mosman Municipal Council,2025-02-26T04:00,41.4,44.7,8.1,14.4
10,Sydney,Mosman Municipal Council,2025-02-26T05:00,37.3,44.1,18.2,16.0
10,Sydney,Mosman Municipal Council,2025-02-26T06:00,26.6,43.0,61.2,22.4
10,Sydney,Mosman Municipal Council,2025-02-26T07:00,18.9,41.4,119.2,31.7
10,Sydney,Mosman Municipal Council,2025-02-26T08:00,14.9,39.7,166.7,40.2
10,Sydney,Mosman Municipal Council,2025-02-26T09:00,20.0,40.4,101.0,29.8
10,Sydney,Mosman Municipal Council,2025-02-26T10:00,25.2,40.3,59.8,23.7
10,Sydney,Mosman Municipal Council,2025-02-26T11:00,23.8,40.4,70.0,25.1
10,Sydney,Mosman Municipal Council,2025-02-26T12:00,24.0,40.3,67.7,24.9
10,Sydney,Mosman Municipal Council,2025-02-26T13:00,24.6,40.7,65.5,24.3
10,Sydney,Mosman Municipal Council,2025-02-26T14:00,21.7,40.3,85.2,27.5
10,Sydney,Mosman Municipal Council,2025-02-26T15:00,19.4,39.9,105.3,30.8
10,Sydney,Mosman Municipal Council,2025-02-26T16:00,20.7,40.5,95.0,28.8
10,Sydney,Mosman Municipal Council,2025-02-26T17:00,21.4,40.8,90.7,28.0
10,Sydney,Mosman Municipal Council,2025-02-26T18:00,24.7,41.6,68.0,24.2
10,Sydney,Mosman Municipal Council,2025-02-26T19:00,30.3,41.5,36.8,19.7
10,Sydney,Mosman Municipal Council,2025-02-26T20:00,32.1,42.4,32.1,18.6
10,Sydney,Mosman Municipal Council,2025-02-26T21:00,34.5,43.5,26.0,17.3
10,Sydney,Mosman Municipal Council,2025-02-26T22:00,37.9,44.2,16.7,15.8
10,Sydney,Mosman Municipal Council,2025-02-26T23:00,41.0,45.3,10.7,14.6
10,Sydney,Mosman Municipal Council,2025-02-27T00:00,42.0,45.2,7.7,14.2
10,Sydney,Mosman Municipal Council,2025-02-27T01:00,44.5,46.3,4.1,13.4
10,Sydney,Mosman Municipal Council,2025-02-27T02:00,43.1,45.7,6.1,13.9
10,Sydney,Mosman Municipal Council,2025-02-27T03:00,43.5,46.3,6.4,13.7
10,Sydney,Mosman Municipal Council,2025-02-27T04:00,41.3,44.1,6.7,14.4
10,Sydney,Mosman Municipal Council,2025-02-27T05:00,36.4,44.2,21.4,16.4
10,Sydney,Mosman Municipal Council,2025-02-27T06:00,25.8,42.9,66.2,23.2
10,Sydney,Mosman Municipal Council,2025-02-27T07:00,18.5,41.2,121.6,32.2
10,Sydney,Mosman Municipal Council,2025-02-27T08:00,16.6,39.7,138.4,35.9
10,Sydney,Mosman Municipal Council,2025-02-27T09:00,23.0,40.5,76.2,26.0
10,Sydney,Mosman Municipal Council,2025-02-27T10:00,24.0,39.9,66.4,24.9
10,Sydney,Mosman Municipal Council,2025-02-27T11:00,22.7,40.0,76.1,26.4
10,Sydney,Mosman Municipal Council,2025-02-27T12:00,22.9,40.3,75.7,26.1
10,Sydney,Mosman Municipal Council,2025-02-27T13:00,23.1,40.4,74.7,25.9
10,Sydney,Mosman Municipal Council,2025-02-27T14:00,21.5,40.4,87.7,27.8
10,Sydney,Mosman Municipal Council,2025-02-27T15:00,17.0,39.7,133.0,35.1
10,Sydney,Mosman Municipal Council,2025-02-27T16:00,17.7,40.1,126.7,33.8
10,Sydney,Mosman Municipal Council,2025-02-27T17:00,20.2,40.7,100.5,29.5
10,Sydney,Mosman Municipal Council,2025-02-27T18:00,23.8,40.8,71.3,25.1
10,Sydney,Mosman Municipal Council,2025-02-27T19:00,29.8,41.5,39.2,20.1
10,Sydney,Mosman Municipal Council,2025-02-27T20:00,32.0,42.4,32.4,18.7
10,Sydney,Mosman Municipal Council,2025-02-27T21:00,34.4,43.4,26.0,17.4
10,Sydney,Mosman Municipal Council,2025-02-27T22:00,38.5,44.7,16.0,15.5
10,Sydney,Mosman Municipal Council,2025-02-27T23:00,40.0,45.1,12.5,14.9
10,Sydney,Mosman Municipal Council,2025-02-28T00:00,41.0,45.5,11.0,14.6
10,Sydney,Mosman Municipal Council,2025-02-28T01:00,43.4,46.1,6.1,13.8
10,Sydney,Mosman Municipal Council,2025-02-28T02:00,40.9,44.3,8.2,14.6
10,Sydney,Mosman Municipal Council,2025-02-28T03:00,44.0,46.5,5.8,13.6
10,Sydney,Mosman Municipal Council,2025-02-28T04:00,41.1,44.1,7.0,14.5
10,Sydney,Mosman Municipal Council,2025-02-28T05:00,36.9,43.7,18.4,16.2
10,Sydney,Mosman Municipal Council,2025-02-28T06:00,26.7,42.3,58.1,22.3
10,Sydney,Mosman Municipal Council,2025-02-28T07:00,19.1,40.9,114.2,31.3
10,Sydney,Mosman Municipal Council,2025-02-28T08:00,19.8,39.5,98.7,30.1
10,Sydney,Mosman Municipal Council,2025-02-28T09:00,19.9,40.0,100.1,30.0
10,Sydney,Mosman Municipal Council,2025-02-28T10:00,21.5,39.6,84.4,27.8
10,Sydney,Mosman Municipal Council,2025-02-28T11:00,20.1,39.5,96.4,29.7
10,Sydney,Mosman Municipal Council,2025-02-28T12:00,19.6,39.4,100.4,30.4
10,Sydney,Mosman Municipal Council,2025-02-28T13:00,19.9,39.6,98.2,30.0
10,Sydney,Mosman Municipal Council,2025-02-28T14:00,18.6,39.4,111.6,32.2
10,Sydney,Mosman Municipal Council,2025-02-28T15:00,15.8,38.9,144.8,37.7
10,Sydney,Mosman Municipal Council,2025-02-28T16:00,17.9,39.4,119.4,33.4
10,Sydney,Mosman Municipal Council,2025-02-28T17:00,21.2,39.5,86.0,28.2
10,Sydney,Mosman Municipal Council,2025-02-28T18:00,23.1,40.1,73.4,25.9
10,Sydney,Mosman Municipal Council,2025-02-28T19:00,28.7,40.2,39.9,20.8
10,Sydney,Mosman Municipal Council,2025-02-28T20:00,30.4,40.9,34.2,19.6
10,Sydney,Mosman Municipal Council,2025-02-28T21:00,32.9,41.5,26.0,18.1
10,Sydney,Mosman Municipal Council,2025-02-28T22:00,34.4,42.2,22.4,17.4
10,Sydney,Mosman Municipal Council,2025-02-28T23:00,36.8,43.5,18.0,16.2
10,Sydney,Mosman Municipal Council,2025-03-01T00:00,39.8,44.3,11.2,15.0
10,Sydney,Mosman Municipal Council,2025-03-01T01:00,42.4,44.5,5.0,14.1
10,Sydney,Mosman Municipal Council,2025-03-01T02:00,41.8,44.0,5.2,14.3
10,Sydney,Mosman Municipal Council,2025-03-01T03:00,44.8,45.4,1.3,13.3
10,Sydney,Mosman Municipal Council,2025-03-01T04:00,43.6,45.7,4.7,13.7
10,Sydney,Mosman Municipal Council,2025-03-01T05:00,40.4,43.5,7.5,14.8
10,Sydney,Mosman Municipal Council,2025-03-01T06:00,35.4,43.0,21.5,16.9
10,Sydney,Mosman Municipal Council,2025-03-01T07:00,31.7,42.0,32.2,18.8
10,Sydney,Mosman Municipal Council,2025-03-01T08:00,27.4,41.3,50.4,21.8
10,Sydney,Mosman Municipal Council,2025-03-01T09:00,23.0,40.2,74.2,25.9
10,Sydney,Mosman Municipal Council,2025-03-01T10:00,18.4,39.2,112.7,32.5
10,Sydney,Mosman Municipal Council,2025-03-01T11:00,17.4,38.6,122.2,34.4
10,Sydney,Mosman Municipal Council,2025-03-01T12:00,15.4,38.5,149.6,38.8
10,Sydney,Mosman Municipal Council,2025-03-01T13:00,19.9,39.0,96.1,30.1
10,Sydney,Mosman Municipal Council,2025-03-01T14:00,21.2,39.4,85.9,28.2
10,Sydney,Mosman Municipal Council,2025-03-01T15:00,22.3,39.6,77.5,26.8
10,Sydney,Mosman Municipal Council,2025-03-01T16:00,21.8,39.8,82.3,27.4
10,Sydney,Mosman Municipal Council,2025-03-01T17:00,20.2,39.1,93.0,29.5
10,Sydney,Mosman Municipal Council,2025-03-01T18:00,22.7,39.8,75.0,26.3
10,Sydney,Mosman Municipal Council,2025-03-01T19:00,29.3,40.4,37.6,20.4
10,Sydney,Mosman Municipal Council,2025-03-01T20:00,31.2,41.8,33.8,19.1
10,Sydney,Mosman Municipal Council,2025-03-01T21:00,32.3,41.3,27.8,18.5
10,Sydney,Mosman Municipal Council,2025-03-01T22:00,34.7,42.3,21.8,17.2
10,Sydney,Mosman Municipal Council,2025-03-01T23:00,36.2,42.8,18.1,16.5
10,Sydney,Mosman Municipal Council,2025-03-02T00:00,39.7,43.9,10.7,15.1
10,Sydney,Mosman Municipal Council,2025-03-02T01:00,40.8,44.7,9.5,14.6
10,Sydney,Mosman Municipal Council,2025-03-02T02:00,43.2,45.0,4.0,13.8
10,Sydney,Mosman Municipal Council,2025-03-02T03:00,44.8,45.4,1.4,13.3
10,Sydney,Mosman Municipal Council,2025-03-02T04:00,46.1,45.5,0.0,13.0
10,Sydney,Mosman Municipal Council,2025-03-02T05:00,41.3,43.9,6.3,14.5
10,Sydney,Mosman Municipal Council,2025-03-02T06:00,37.8,43.3,14.5,15.8
10,Sydney,Mosman Municipal Council,2025-03-02T07:00,32.7,41.9,27.9,18.3
10,Sydney,Mosman Municipal Council,2025-03-02T08:00,28.0,40.6,44.9,21.4
10,Sydney,Mosman Municipal Council,2025-03-02T09:00,25.7,40.3,56.7,23.2
10,Sydney,Mosman Municipal Council,2025-03-02T10:00,22.7,39.7,74.5,26.3
10,Sydney,Mosman Municipal Council,2025-03-02T11:00,21.9,39.6,80.7,27.3
10,Sydney,Mosman Municipal Council,2025-03-02T12:00,22.0,39.4,79.3,27.2
10,Sydney,Mosman Municipal Council,2025-03-02T13:00,23.3,40.0,71.6,25.7
10,Sydney,Mosman Municipal Council,2025-03-02T14:00,24.3,40.0,64.1,24.5
10,Sydney,Mosman Municipal Council,2025-03-02T15:00,25.0,39.9,59.3,23.9
10,Sydney,Mosman Municipal Council,2025-03-02T16:00,23.7,40.3,70.1,25.3
10,Sydney,Mosman Municipal Council,2025-03-02T17:00,26.1,40.6,55.3,22.9
10,Sydney,Mosman Municipal Council,2025-03-02T18:00,30.1,40.9,36.0,19.9
10,Sydney,Mosman Municipal Council,2025-03-02T19:00,32.4,41.8,28.6,18.4
10,Sydney,Mosman Municipal Council,2025-03-02T20:00,34.1,41.5,21.8,17.5
10,Sydney,Mosman Municipal Council,2025-03-02T21:00,37.6,42.9,14.0,15.9
10,Sydney,Mosman Municipal Council,2025-03-02T22:00,38.6,42.6,10.4,15.5
10,Sydney,Mosman Municipal Council,2025-03-02T23:00,40.8,44.3,8.5,14.6
10,Sydney,Mosman Municipal Council,2025-03-03T00:00,40.3,44.5,10.4,14.8
10,Sydney,Mosman Municipal Council,2025-03-03T01:00,42.5,42.9,0.8,14.0
10,Sydney,Mosman Municipal Council,2025-03-03T02:00,40.6,43.5,7.2,14.7
10,Sydney,Mosman Municipal Council,2025-03-03T03:00,43.8,44.6,1.7,13.6
10,Sydney,Mosman Municipal Council,2025-03-03T04:00,42.3,44.7,5.6,14.1
10,Sydney,Mosman Municipal Council,2025-03-03T05:00,38.4,43.8,14.0,15.6
10,Sydney,Mosman Municipal Council,2025-03-03T06:00,27.7,43.2,55.9,21.6
10,Sydney,Mosman Municipal Council,2025-03-03T07:00,20.3,41.7,105.4,29.5
10,Sydney,Mosman Municipal Council,2025-03-03T08:00,17.5,40.1,129.4,34.2
10,Sydney,Mosman Municipal Council,2025-03-03T09:00,25.6,41.1,60.2,23.3
10,Sydney,Mosman Municipal Council,2025-03-03T10:00,26.2,40.9,56.2,22.8
10,Sydney,Mosman Municipal Council,2025-03-03T11:00,25.6,40.8,58.9,23.3
10,Sydney,Mosman Municipal Council,2025-03-03T12:00,27.4,40.6,48.1,21.8
10,Sydney,Mosman Municipal Council,2025-03-03T13:00,26.7,40.7,52.4,22.4
10,Sydney,Mosman Municipal Council,2025-03-03T14:00,26.0,40.9,57.1,23.0
10,Sydney,Mosman Municipal Council,2025-03-03T15:00,21.7,40.5,86.1,27.5
10,Sydney,Mosman Municipal Council,2025-03-03T16:00,24.4,41.0,68.1,24.5
10,Sydney,Mosman Municipal Council,2025-03-03T17:00,22.0,41.2,87.1,27.2
10,Sydney,Mosman Municipal Council,2025-03-03T18:00,25.5,42.0,64.5,23.4
