restaurant_id,name,city,cuisine,rating,votes,cost_for_two,delivery_time,is_veg,discount_percent,order_count_month,latitude,longitude
2616,Masala Magic,Chennai,Bakery,2.8,1938,1483,46,0,10,1945,18.93445412445522,78.85767500742345
2617,Masala Magic,Kolkata,North Indian,2.6,4065,833,29,1,0,301,28.438442814116527,82.01914324722901
2618,Royal Treat,Bangalore,Italian,4.2,616,382,32,0,0,511,23.604024733394645,81.69391632717247
2619,The Chef House,Kolkata,South Indian,4.6,2586,1171,37,0,0,299,18.475662020551653,73.13858430235753
2620,Spice Hub,Bangalore,Bakery,4.6,4134,698,19,1,10,1543,16.17937221215491,75.75322154528742
2621,Spice Hub,Bangalore,Mughlai,4.2,332,1438,41,0,20,1242,26.577848167812647,85.9936186034911
2622,Tasty Point,Hyderabad,Chinese,4.9,1886,1186,47,0,0,1418,17.857762586419117,80.84011242998194
2623,Flavour Town,Delhi,Seafood,3.8,593,645,16,0,20,1343,13.505391456596838,79.25151934399163
2624,The Hunger Spot,Hyderabad,Chinese,4.8,2819,1489,56,0,30,1953,17.230673532585556,86.84273414757216
2625,Urban Bites,Pune,Mughlai,4.9,665,767,52,0,0,928,15.653276782403216,73.96925227701793
2626,The Chef House,Hyderabad,Mughlai,4.6,4891,997,42,0,0,685,17.883726334018228,87.18804196908157
2627,Urban Bites,Kolkata,North Indian,3.3,232,1155,38,0,30,1342,22.550932256025533,73.23341971348901
2628,Urban Bites,Kolkata,Chinese,3.0,2132,533,35,0,20,574,20.75686701027612,81.57765633622606
2629,Royal Treat,Pune,Chinese,3.9,2230,1166,45,1,0,1365,24.10252107924267,81.45942131395257
2630,Masala Magic,Mumbai,South Indian,3.6,3560,791,25,1,10,1153,18.107931004324453,82.76946489458396
2631,Masala Magic,Mumbai,Italian,4.7,2452,465,42,0,20,1666,14.704953874660411,73.262169857034
2632,The Hunger Spot,Pune,Fast Food,2.8,4938,405,54,0,10,490,15.34825755786158,81.07609480243723
2633,Royal Treat,Pune,Seafood,3.1,3995,590,18,0,20,431,25.476795959757492,74.57237901998387
2634,Urban Bites,Hyderabad,Chinese,4.4,176,1288,57,0,10,532,14.358051457120984,75.2332740681904
2635,Café Delight,Pune,Seafood,2.7,2026,448,56,0,20,1523,25.490206861214393,76.15953602654805
2636,Masala Magic,Delhi,Seafood,3.3,127,1064,30,0,0,1183,16.180806672647588,82.36556230048156
2637,The Chef House,Mumbai,Seafood,3.5,1819,1297,26,0,20,897,23.586633426622452,78.88538302251169
2638,The Chef House,Mumbai,Chinese,4.1,2216,405,36,1,40,709,22.70723099083763,74.1312637700099
2639,Tasty Point,Chennai,Fast Food,2.9,1260,800,49,0,0,968,14.362340944491017,77.30860682692463
2640,Food Junction,Pune,Chinese,4.7,4016,196,57,1,20,1547,23.387229683133118,73.99529270887358
2641,Café Delight,Bangalore,South Indian,3.6,3119,1052,30,1,0,79,19.915369123989556,83.16038866672564
2642,Masala Magic,Bangalore,South Indian,4.8,4568,612,38,0,0,1226,24.043874786869978,81.49645760689215
2643,Spice Hub,Pune,Fast Food,3.7,1681,1296,49,0,30,438,26.084034510379023,79.15990419789266
2644,Masala Magic,Delhi,Bakery,3.2,2161,180,42,0,0,976,13.428039970365035,87.27175790678591
2645,Tasty Point,Bangalore,Chinese,2.9,2307,204,56,0,0,1837,23.102609026867174,80.89211138414065
2646,The Chef House,Chennai,Bakery,2.5,1046,302,43,0,10,1970,14.46882945890012,86.64555475487857
2647,Urban Bites,Kolkata,Seafood,3.8,2624,605,35,0,10,844,18.824121632909627,81.83372672744294
2648,Spice Hub,Pune,Chinese,2.8,1889,435,39,0,20,927,13.001588245834101,78.67796913171098
2649,Royal Treat,Delhi,Italian,3.5,606,185,53,0,0,752,18.025436600943515,81.20835125444272
2650,Flavour Town,Delhi,Chinese,4.0,630,967,45,1,0,1944,15.492742103703982,75.16905361032747
2651,Urban Bites,Hyderabad,South Indian,3.2,80,405,29,0,0,1270,21.644602288062586,83.32615339222457
2652,Flavour Town,Delhi,North Indian,2.9,1813,327,56,0,10,410,20.94511662954708,88.12127760872724
2653,Café Delight,Bangalore,Mughlai,4.4,4543,1427,49,0,10,1187,25.413063282830162,76.66003459671848
2654,Food Junction,Kolkata,North Indian,4.9,1077,657,52,1,20,755,22.97538488461024,77.84188330617326
2655,Spice Hub,Bangalore,North Indian,2.8,1935,170,36,0,10,1607,24.162551546388272,79.13502742521715
2656,The Hunger Spot,Pune,North Indian,2.9,1047,224,19,1,0,1636,14.270433233064303,80.34232844193238
2657,Spice Hub,Kolkata,Mughlai,4.9,3452,868,27,1,20,680,13.241460750683778,84.01800686326283
2658,Masala Magic,Pune,Bakery,2.6,3193,609,46,1,0,46,28.215710480436705,74.93210095840142
2659,The Chef House,Delhi,Mughlai,4.9,1412,1351,17,0,0,1787,19.58981529528391,77.51846246294457
2660,Masala Magic,Chennai,Bakery,2.5,2371,1210,29,0,20,642,19.080092462002646,81.20325987901141
2661,Masala Magic,Mumbai,Mughlai,4.7,1448,1293,41,0,0,1551,13.356697330530023,81.99740751266981
2662,Café Delight,Kolkata,Mughlai,3.3,3821,779,41,0,10,903,14.69068181820925,81.17143145293869
2663,Urban Bites,Hyderabad,Chinese,4.8,494,150,44,0,0,1634,27.753535448218727,79.59362677040151
2664,The Hunger Spot,Mumbai,Bakery,3.3,4274,1085,20,0,10,1834,23.848036548875562,83.89901088923222
2665,The Hunger Spot,Delhi,Chinese,4.1,4908,460,39,0,0,146,19.30647158820036,75.9898056891433
2666,Masala Magic,Delhi,Italian,2.7,255,1381,42,0,40,1499,27.181297710379702,77.21055173235104
2667,Flavour Town,Mumbai,Chinese,3.1,4954,1327,36,0,0,300,22.179296217243675,79.73394235764489
2668,Café Delight,Hyderabad,North Indian,4.4,3381,911,18,0,20,1438,24.66884197250924,83.64984623538632
2669,Masala Magic,Kolkata,Fast Food,3.8,1360,832,29,1,30,338,19.662433069020494,74.08467300550573
2670,Food Junction,Kolkata,Fast Food,4.8,539,464,40,0,20,460,19.661296253112415,74.60446746200223
2671,The Chef House,Mumbai,South Indian,3.6,4952,456,32,0,10,360,13.886772946558214,85.00557002640251
2672,Urban Bites,Pune,South Indian,4.7,3824,768,23,0,10,713,24.47017497979754,76.87089734128104
2673,Royal Treat,Bangalore,Seafood,3.6,1798,1270,18,1,10,138,14.375966715020544,87.83039380460878
2674,Food Junction,Chennai,Chinese,4.9,1712,156,19,1,30,797,24.95185147281946,87.79791684702911
2675,Flavour Town,Pune,Mughlai,4.9,3635,1185,59,0,0,709,15.834643597327977,83.50074178521517
2676,Spice Hub,Kolkata,Mughlai,3.3,3330,663,20,0,30,732,16.733139301693665,83.98322224865005
2677,Spice Hub,Bangalore,Fast Food,4.7,769,498,26,0,10,1411,27.39444711411906,82.95560350745865
2678,Food Junction,Chennai,North Indian,4.6,1413,1066,45,0,30,404,20.297925865254932,75.5663626184023
2679,Masala Magic,Chennai,Bakery,3.0,807,1180,23,1,0,529,14.791356166656355,80.60710819432086
2680,Royal Treat,Chennai,North Indian,4.1,541,649,21,0,30,1625,27.19079663736143,85.1710528954878
2681,Tasty Point,Delhi,Seafood,2.7,1927,624,43,0,0,1201,19.99311260561627,84.88497841339482
2682,Tasty Point,Chennai,North Indian,4.6,4969,673,28,0,20,1866,14.875766125462818,86.82082233967726
2683,Flavour Town,Hyderabad,Chinese,2.9,4147,1230,34,1,10,1653,19.01408524736372,86.85245152013138
2684,Masala Magic,Mumbai,Chinese,2.7,3426,739,46,0,20,1760,22.17033512360042,76.87917281184964
2685,The Hunger Spot,Kolkata,Italian,3.5,608,382,36,1,20,105,18.561238264492584,84.05883997748101
2686,The Hunger Spot,Hyderabad,Seafood,3.9,315,940,50,0,0,1945,27.49679227476204,82.96090302624097
2687,Urban Bites,Mumbai,North Indian,4.6,4914,1203,58,0,10,380,17.08797279703275,86.61895072384125
2688,Royal Treat,Pune,Mughlai,4.9,2919,516,32,0,0,1025,15.595624107225458,75.66220053297802
2689,Royal Treat,Pune,Mughlai,3.6,688,205,54,0,10,811,16.313123629037115,84.3407641934051
2690,Spice Hub,Mumbai,Seafood,2.7,3394,159,39,1,20,1128,14.131624150932005,79.40398092397253
2691,Café Delight,Hyderabad,North Indian,4.4,740,296,45,1,0,378,19.991508533125412,78.95397406682807
2692,Flavour Town,Mumbai,Chinese,3.9,2035,513,49,0,10,746,26.765509454797606,73.3583393178064
2693,Tasty Point,Chennai,Chinese,3.6,4238,402,40,0,20,1176,17.65489972711175,87.79878247779676
2694,Flavour Town,Delhi,Italian,3.3,2776,1089,18,0,0,1946,16.907568134062437,83.341989257519
2695,The Hunger Spot,Kolkata,Italian,3.8,2108,1426,56,0,40,1430,26.11441616153472,82.01495575682367
2696,The Hunger Spot,Pune,South Indian,3.3,401,885,34,0,10,1290,17.665318201351802,76.71818680180195
2697,Food Junction,Kolkata,Seafood,4.4,2753,489,48,0,0,1184,20.382582474924853,83.07174828524433
2698,Urban Bites,Delhi,Fast Food,3.9,3794,773,26,1,0,1993,13.296685741791629,87.55140355210396
2699,Royal Treat,Chennai,North Indian,4.7,3847,854,30,1,10,466,17.364440802006612,75.34728898584358
2700,The Chef House,Chennai,Seafood,3.9,4613,472,56,0,0,1119,14.875903523951212,88.14741443745582
2701,Flavour Town,Pune,Mughlai,3.1,1695,1313,19,1,0,1945,14.482953180362813,79.46789771604001
2702,The Hunger Spot,Pune,North Indian,4.6,2924,1010,58,0,0,1141,19.659536649181938,88.06037425562033
2703,Café Delight,Chennai,Italian,3.9,1428,244,49,0,10,1346,17.209584999601642,82.68833389427147
2704,Spice Hub,Bangalore,Italian,3.0,4201,702,58,0,10,1509,15.446503549188751,77.85606586515392
2705,Tasty Point,Kolkata,South Indian,4.1,4211,939,41,0,0,1098,20.932615797297508,78.64132597026916
2706,Urban Bites,Delhi,Fast Food,3.4,4100,1323,15,1,20,324,25.26629932881832,77.33265530304504
2707,Café Delight,Kolkata,South Indian,4.6,3736,702,48,1,40,1996,24.484260484278405,78.02252184141653
2708,Urban Bites,Delhi,Mughlai,3.6,4783,265,57,0,40,790,16.787130624883577,82.88595950494553
2709,Food Junction,Bangalore,Fast Food,4.3,3639,781,46,0,30,553,16.983840884741248,73.05903964956798
2710,The Chef House,Hyderabad,Bakery,2.7,3323,1410,58,0,30,54,24.437238846711843,87.89504607664537
2711,The Hunger Spot,Delhi,North Indian,3.5,4961,419,53,0,0,1583,21.6589795719169,84.78903765796511
2712,Spice Hub,Kolkata,South Indian,5.0,4895,1010,47,1,0,1532,24.604422264565965,87.47974500285392
2713,Café Delight,Mumbai,Italian,4.5,4620,440,45,1,10,701,12.821709300939345,83.99367174685364
2714,Urban Bites,Chennai,South Indian,2.9,1094,158,27,0,20,1183,14.185496105805278,80.30412507286631
2715,Royal Treat,Chennai,Bakery,3.2,1017,779,59,1,30,1034,25.551324027544105,75.75974830652866
2716,Food Junction,Bangalore,South Indian,3.3,1327,1013,16,0,0,660,26.332788773336592,80.85461614164656
2717,Royal Treat,Delhi,North Indian,4.1,2359,624,44,0,10,1143,18.26069883404438,83.90245057621216
2718,Spice Hub,Hyderabad,Bakery,4.4,2703,686,24,0,20,1009,28.03752425742077,86.12525007813164
2719,Café Delight,Delhi,Seafood,4.4,2288,834,37,1,10,1416,17.59495397868114,77.85644502239737
2720,Food Junction,Chennai,Seafood,3.8,3732,1184,47,0,10,778,26.95550351894898,80.76350042919697
2721,Café Delight,Pune,Seafood,4.5,3703,762,53,1,0,1066,19.5051744500124,82.47170146147441
2722,The Hunger Spot,Mumbai,Italian,3.6,4402,926,59,0,40,1912,21.732757668855086,81.98204791577248
2723,Masala Magic,Bangalore,Italian,2.8,4560,744,43,0,10,303,23.028029082372257,73.61701531772742
2724,Food Junction,Pune,Seafood,3.9,4345,425,44,0,10,132,14.91642161553575,80.34094378766596
2725,Royal Treat,Kolkata,Seafood,4.9,3257,519,48,1,0,392,13.390071291164674,85.42088839293794
2726,Spice Hub,Hyderabad,Seafood,4.5,3144,494,53,0,10,216,19.5861245702986,85.31593988904888
2727,The Chef House,Pune,Chinese,3.9,2608,517,31,1,0,1207,15.349668722430785,80.71141824564224
2728,The Hunger Spot,Kolkata,Seafood,4.1,2195,1484,36,0,0,912,21.528047682006036,87.65675956547804
2729,Masala Magic,Pune,Bakery,4.8,4062,880,19,0,0,841,20.012906998310267,85.68919233569098
2730,The Chef House,Hyderabad,Chinese,3.6,4559,164,25,1,0,1474,14.741352204133685,84.30229972100528
2731,Tasty Point,Pune,Chinese,3.3,3834,907,36,0,10,1611,23.38598224642583,80.84337215185484
2732,The Hunger Spot,Bangalore,North Indian,4.9,3530,837,46,1,0,29,13.125867140655693,82.01455097897288
2733,Spice Hub,Chennai,South Indian,4.7,1259,153,38,0,30,1688,14.809494576060708,76.28246885087192
2734,Urban Bites,Delhi,Italian,3.3,2084,682,25,0,0,417,23.93261111143031,81.10554819708958
2735,Food Junction,Pune,Italian,3.7,2514,1135,25,1,0,171,21.19290117460462,81.00594027457046
2736,Café Delight,Bangalore,South Indian,3.5,4800,1310,31,1,30,210,17.282734188352762,75.96309443172773
2737,Spice Hub,Delhi,Italian,2.9,4815,983,46,0,0,1839,15.665913477555511,87.6379135282341
2738,Food Junction,Kolkata,South Indian,4.9,2024,512,33,0,0,296,23.012311310586508,76.61813352336208
2739,The Chef House,Delhi,Bakery,3.5,4954,1389,41,0,0,512,16.06898697345041,74.42587054822629
2740,Café Delight,Kolkata,North Indian,4.7,958,266,46,0,30,1286,28.455316167970338,80.08534363904862
2741,Flavour Town,Pune,Seafood,3.0,116,1352,39,0,30,507,26.622048411390885,83.50274719152064
2742,Royal Treat,Bangalore,North Indian,3.9,2501,1419,42,0,0,1887,14.901311402099488,75.8443691339081
2743,Tasty Point,Chennai,Mughlai,2.6,4702,277,54,1,20,295,26.46052575080772,75.65310864511355
2744,The Hunger Spot,Pune,North Indian,4.4,164,227,41,1,10,209,18.286180229157065,76.87893707917551
2745,Spice Hub,Kolkata,South Indian,4.0,3250,890,28,0,30,1670,20.590710941366666,77.52239125349013
2746,Tasty Point,Hyderabad,Mughlai,4.1,805,1466,56,1,0,883,15.070906292922635,76.64072082340239
2747,Urban Bites,Delhi,South Indian,2.6,4377,923,53,0,30,1350,14.685298636751597,80.14289902568913
2748,Food Junction,Pune,Seafood,3.0,1580,231,16,0,0,1913,26.561338160390306,73.08490443991444
2749,Food Junction,Kolkata,Fast Food,2.7,1644,491,31,1,0,315,22.81544563243581,74.16526042774993
2750,Spice Hub,Delhi,Mughlai,3.2,1948,968,15,1,0,1277,20.121330059266796,84.17808576932457
2751,Masala Magic,Kolkata,Seafood,4.1,1542,727,59,0,20,360,13.37500531633858,79.23250299836498
2752,Masala Magic,Bangalore,Seafood,3.9,3038,245,46,1,20,612,27.45919559716114,78.42094819560315
2753,Flavour Town,Mumbai,Italian,4.0,4227,1318,33,0,10,1236,18.779802811408803,72.96293859401096
2754,Royal Treat,Pune,Italian,3.9,1450,726,28,1,20,902,19.424721812494134,77.45219887890022
2755,Café Delight,Chennai,Fast Food,3.2,1408,670,45,0,20,1407,17.407971517320128,85.6105074563761
2756,Urban Bites,Pune,Fast Food,3.1,3656,1145,32,1,20,1967,26.971511316315897,78.1097293291684
2757,Tasty Point,Delhi,North Indian,2.8,3407,506,28,0,0,969,18.278897822613914,87.83361787479996
2758,Masala Magic,Bangalore,Seafood,4.6,4255,335,28,0,10,277,15.57056399495513,78.88335951927228
2759,Flavour Town,Kolkata,Fast Food,4.0,4812,692,38,0,0,996,20.75885939929867,80.04041086003974
2760,Flavour Town,Hyderabad,South Indian,3.0,3052,300,19,0,10,1554,25.2257332829673,85.30978773161702
2761,Spice Hub,Chennai,Seafood,2.9,1625,1492,30,0,20,1274,18.704281773882133,88.13517913073885
2762,Urban Bites,Bangalore,Chinese,4.7,1523,1232,19,1,20,33,23.16753367173434,78.59691008407717
2763,The Chef House,Pune,South Indian,4.4,2608,159,27,1,20,1057,17.637166419405844,74.67100332694751
2764,Café Delight,Hyderabad,Mughlai,4.1,854,1006,30,0,0,575,24.24422072852215,80.95969384581748
2765,Royal Treat,Bangalore,Fast Food,3.5,3429,1297,29,1,20,1027,23.43270958997637,82.03146944037012
2766,The Hunger Spot,Mumbai,Italian,3.2,3540,505,45,0,0,229,23.624001342619493,87.76752092771001
2767,Spice Hub,Chennai,South Indian,4.9,2337,943,19,0,30,1083,23.069931517245,79.2571912420208
2768,Café Delight,Delhi,Italian,4.5,3050,386,35,1,0,1077,15.285366097735285,74.2166422095594
2769,The Hunger Spot,Bangalore,South Indian,3.3,1986,482,44,0,20,766,26.919056656331044,82.95458181767965
2770,The Hunger Spot,Bangalore,Italian,4.6,1845,166,37,1,20,1876,22.11346845479869,73.1293491581602
2771,Urban Bites,Mumbai,Bakery,4.4,4909,473,52,1,30,1277,18.879954254339797,79.43652512694607
2772,Urban Bites,Pune,South Indian,3.2,364,172,43,0,10,1829,15.540131243804005,79.19048746480823
2773,Tasty Point,Kolkata,Mughlai,3.6,1615,1080,27,0,0,1923,25.258939489834397,76.77517774627
2774,Flavour Town,Kolkata,Italian,3.0,4483,608,46,0,10,1333,20.893867865473744,87.84322127803178
2775,Café Delight,Chennai,Chinese,2.8,3205,670,56,1,0,874,15.141959988961311,79.09317126760364
2776,Spice Hub,Chennai,Mughlai,4.3,2137,868,41,0,20,1476,27.450591606137397,86.75743098925982
2777,Food Junction,Delhi,North Indian,3.2,997,706,48,0,30,867,14.48671064977481,80.8357245440658
2778,Spice Hub,Bangalore,South Indian,4.6,4338,552,59,0,0,1784,21.13511700748174,85.60036420943628
2779,Tasty Point,Hyderabad,Chinese,5.0,163,606,47,0,10,1935,22.508244208964143,79.84176547350158
2780,Royal Treat,Bangalore,North Indian,2.7,916,1200,18,1,30,970,28.683855062840053,88.26798010881947
2781,Flavour Town,Kolkata,South Indian,3.7,3773,546,32,0,0,1361,15.040559785223856,82.78445340659826
2782,Food Junction,Delhi,Chinese,4.5,1630,1361,20,1,10,659,22.55560713641242,75.23277326144155
2783,Masala Magic,Bangalore,Chinese,4.5,3638,289,42,0,30,1881,20.379781132221787,72.90032082463728
2784,Royal Treat,Mumbai,Mughlai,4.4,3584,670,58,0,30,427,16.888121891582124,87.29084571936448
2785,Urban Bites,Kolkata,Bakery,3.4,4428,895,41,0,10,1764,27.78114170070348,83.51409295132049
2786,The Hunger Spot,Bangalore,Chinese,3.6,341,241,40,1,0,835,25.37441456068266,74.4581344677019
2787,Masala Magic,Bangalore,Bakery,4.0,4348,226,34,0,0,1123,25.15521879617427,84.39839646349084
2788,Spice Hub,Kolkata,Fast Food,4.9,439,1001,27,0,10,1850,27.09705812062217,76.34351822658257
2789,Spice Hub,Hyderabad,Mughlai,3.3,2433,1417,42,0,0,195,24.32820059497383,85.42399411110509
2790,Urban Bites,Kolkata,Seafood,4.8,90,994,48,0,0,1788,20.85715742936541,82.31479367389838
2791,Tasty Point,Mumbai,Italian,3.2,1583,816,37,0,20,1034,19.02543042981725,74.72909566207554
2792,Café Delight,Mumbai,Mughlai,5.0,429,1108,24,0,20,1881,23.995723078718633,73.90680641630605
2793,Masala Magic,Bangalore,North Indian,4.2,476,1138,44,0,30,867,22.384707663753225,80.0714408039601
2794,Masala Magic,Chennai,Italian,3.7,3403,946,36,0,0,1820,21.43173597932262,87.4155379449412
2795,The Chef House,Hyderabad,Italian,4.0,1575,237,19,1,0,1328,22.166008688901634,81.60827006142034
2796,Royal Treat,Bangalore,Seafood,3.2,1528,1064,58,0,30,1999,23.220026722648896,84.64209830287271
2797,Flavour Town,Kolkata,Bakery,3.2,4040,1467,23,0,20,1965,28.202396663803714,80.12378367594664
2798,Royal Treat,Bangalore,Seafood,2.8,2045,244,57,0,30,1673,24.77521317936353,78.79165727764682
2799,Café Delight,Delhi,Seafood,2.8,813,1426,18,0,40,1721,15.605279745046088,85.62643698914638
2800,Spice Hub,Delhi,Italian,3.4,1087,700,56,0,30,337,20.22162356806406,80.02883017103079
2801,Spice Hub,Chennai,Chinese,4.4,1642,548,15,0,10,429,23.584042647325965,75.00806623852512
2802,Spice Hub,Hyderabad,Bakery,4.0,1994,916,48,0,0,1185,15.592897552672513,77.08251966395356
2803,The Chef House,Pune,Italian,2.8,13,1227,55,0,10,266,27.63003438579632,81.55758122003472
2804,Spice Hub,Delhi,Bakery,4.6,612,392,40,0,20,196,14.024702182835053,79.08020334612472
2805,Café Delight,Pune,Fast Food,4.0,2377,1283,32,1,0,830,22.514633025102135,78.51572940092323
2806,Urban Bites,Mumbai,Bakery,4.9,3685,773,30,1,20,1387,28.317372014913325,83.2327219827417
2807,Flavour Town,Delhi,South Indian,4.2,510,850,37,1,0,283,24.373105862948933,82.72659833188243
2808,Café Delight,Delhi,Chinese,2.9,194,1394,50,0,20,187,23.568404971623337,77.69880731136242
2809,Flavour Town,Hyderabad,North Indian,3.7,3519,713,40,0,0,1068,28.658984426797225,78.407055036172
2810,Café Delight,Chennai,South Indian,4.1,3261,311,16,1,10,722,25.389579106053063,84.53223652529336
2811,Spice Hub,Pune,South Indian,2.6,3157,184,58,0,30,1943,28.22766556794084,87.17208627765564
2812,Urban Bites,Kolkata,Seafood,2.5,2950,1115,19,0,0,1570,23.91238639803388,77.8577500978787
2813,Masala Magic,Delhi,Seafood,2.8,1305,186,43,0,10,547,23.380794510853143,77.35329008235354
2814,Royal Treat,Delhi,South Indian,3.1,64,995,18,0,0,1353,24.924822897419414,76.93836830970697
2815,The Hunger Spot,Hyderabad,Italian,3.6,1734,978,49,1,30,1682,15.801188651664999,75.0075076334291
2816,Urban Bites,Hyderabad,Bakery,3.7,2920,772,36,1,30,1822,25.611981373092846,78.68391791773888
2817,Masala Magic,Chennai,Bakery,2.8,1880,1350,22,1,30,47,28.225231229486706,80.84969541659612
2818,Tasty Point,Pune,Mughlai,4.2,4182,670,58,1,30,1818,22.525128068625236,81.18395878468229
2819,Café Delight,Mumbai,Italian,4.0,2353,1448,35,0,20,1413,12.996449953596478,83.5800732561405
2820,Tasty Point,Kolkata,Chinese,3.2,3300,254,22,1,0,1427,13.946269030333793,73.61980863041308
2821,Masala Magic,Chennai,Italian,2.5,3358,305,19,0,0,1337,16.53184483553122,81.55797631001678
2822,Urban Bites,Mumbai,Italian,2.7,1611,485,35,0,10,683,20.60845284494846,76.7778278055118
2823,Café Delight,Bangalore,Italian,3.5,2803,1199,41,0,10,1522,19.37871758884602,76.53032654696227
2824,The Hunger Spot,Delhi,Chinese,2.9,3347,445,52,1,20,599,28.369470808571457,85.11972450325034
2825,Spice Hub,Pune,Mughlai,3.4,2100,1035,19,1,0,56,27.834843716373133,75.19424499407242
2826,Café Delight,Chennai,Chinese,4.1,1261,218,35,0,0,907,19.04428758527461,77.93396231933994
2827,Café Delight,Delhi,Fast Food,3.9,180,300,22,0,10,566,25.429632020501725,82.74715836770108
2828,Urban Bites,Pune,Mughlai,3.1,2819,1006,36,0,0,665,22.918177244868716,82.82882457223148
2829,Urban Bites,Pune,Fast Food,3.4,2364,726,32,0,20,897,16.665857299477036,73.5501718061478
2830,Masala Magic,Pune,Fast Food,4.0,1783,811,18,0,10,692,27.605718368963636,73.93191806531173
2831,Food Junction,Delhi,Fast Food,4.7,3764,1493,18,1,20,391,16.926329356326036,83.02366673941452
2832,Café Delight,Chennai,Bakery,4.4,4001,906,51,0,0,755,26.638459986512032,87.66915679651927
2833,Royal Treat,Kolkata,South Indian,3.9,2091,601,29,0,40,1665,22.938487606549472,88.37664857200404
2834,Café Delight,Hyderabad,South Indian,3.4,836,719,52,1,0,121,22.675921034027553,88.19891341647616
2835,Masala Magic,Delhi,Fast Food,3.4,1675,1285,41,0,0,1398,26.130718884979558,78.28465132853927
2836,Flavour Town,Pune,Fast Food,4.7,139,784,35,0,20,484,20.65953226322971,76.57223992997102
2837,Tasty Point,Chennai,North Indian,2.6,1427,511,18,1,0,713,26.3686457965671,74.33892992547015
2838,Spice Hub,Kolkata,Seafood,5.0,3797,352,25,1,0,499,21.54863253612936,77.8828985432655
2839,Food Junction,Bangalore,South Indian,4.2,1417,636,33,0,0,929,28.455900998739764,77.11891685945648
2840,The Hunger Spot,Mumbai,Seafood,4.2,603,153,33,0,10,1702,23.292887859759198,81.79802089695184
2841,The Hunger Spot,Pune,Seafood,2.6,1047,1302,41,0,30,235,18.74756314121487,78.55305375291637
2842,The Hunger Spot,Bangalore,North Indian,4.0,2138,1199,54,0,10,1018,24.9374872395296,76.41186655310047
2843,Urban Bites,Hyderabad,Seafood,3.7,3288,950,56,0,20,1694,20.907367069378793,82.35570077965055
2844,The Hunger Spot,Kolkata,Mughlai,2.8,4309,1126,42,0,0,1370,25.615797474967387,77.8398555950264
2845,Spice Hub,Kolkata,North Indian,3.2,32,176,19,1,0,1984,26.052056403078502,78.31678649746726
2846,Tasty Point,Pune,Seafood,4.7,1643,1215,39,0,0,719,22.608919741716143,82.13567229015933
2847,The Hunger Spot,Kolkata,Seafood,3.9,4011,1114,17,0,30,619,26.66779597834472,74.64420954014312
2848,Café Delight,Bangalore,Italian,3.5,4209,213,40,0,0,1290,19.214489682377277,84.87828678273208
2849,Café Delight,Pune,Seafood,2.7,1415,1198,24,0,40,1032,13.712294480526772,87.86077680802595
2850,Urban Bites,Delhi,Bakery,4.3,1488,221,38,0,0,1741,23.33610598978548,80.45689467376592
2851,Spice Hub,Chennai,Mughlai,4.3,1204,1049,43,1,20,1131,24.95478371905174,81.53379915345599
2852,Tasty Point,Bangalore,Chinese,4.0,585,417,59,0,30,353,13.957544070841154,78.80042973473995
2853,Food Junction,Chennai,South Indian,3.8,1616,244,21,0,0,683,25.05746489589546,87.72480454057013
2854,Masala Magic,Delhi,Fast Food,3.6,4379,544,58,0,20,798,22.962670943248376,74.87393437312755
2855,Tasty Point,Delhi,Seafood,4.0,461,1018,37,0,0,1243,14.650938807964675,85.49094102389077
2856,Masala Magic,Chennai,Mughlai,3.1,134,513,41,0,0,1426,21.385048124653515,82.94664292525516
2857,Flavour Town,Bangalore,Fast Food,4.9,3464,1488,56,0,0,1471,14.52899946006376,85.14734185291479
2858,Masala Magic,Chennai,Chinese,4.0,2374,266,23,0,30,1378,17.91373812066409,87.62716939385052
2859,Royal Treat,Chennai,Mughlai,3.3,1876,313,58,0,0,1021,25.583360327224312,80.5399760467548
2860,Café Delight,Mumbai,South Indian,3.6,1693,1026,17,1,0,1801,14.402545603921066,77.29795365475368
2861,Spice Hub,Bangalore,Mughlai,4.5,916,939,27,0,40,469,20.10426619655427,84.96038157272905
2862,The Chef House,Mumbai,Fast Food,2.9,3544,726,20,0,0,235,22.43083673311801,85.9752998966539
2863,Urban Bites,Pune,Fast Food,3.2,439,455,52,0,10,960,27.75413202165364,83.50558167251477
2864,Royal Treat,Kolkata,Italian,4.2,2761,921,35,0,40,605,24.52252110127999,86.04442502052802
2865,Masala Magic,Chennai,Seafood,3.3,3835,349,33,0,0,691,15.014030061419874,84.1931060439465
2866,The Hunger Spot,Pune,North Indian,4.5,371,329,39,0,0,1298,28.205009675326025,87.73657911963262
2867,Spice Hub,Bangalore,Mughlai,2.8,4901,507,53,0,30,1572,20.399526494924707,81.70262411811558
2868,Royal Treat,Chennai,Fast Food,4.4,441,889,18,1,0,1036,18.67850647824315,78.73538524595305
2869,Urban Bites,Kolkata,Bakery,2.7,2732,1425,36,0,0,524,14.846508189317413,83.41611949119776
2870,Café Delight,Pune,South Indian,2.5,4964,1472,19,1,10,457,27.642367906668674,73.87818384803346
2871,Spice Hub,Hyderabad,Bakery,4.7,3071,579,15,1,20,1693,22.120674371898186,80.5748950772785
2872,Urban Bites,Delhi,Chinese,4.0,3233,1177,31,0,0,489,28.50900165713167,84.86504794500887
