api_provider,endpoint_type,auth_method,app_category,region,daily_requests,avg_latency_ms,error_rate,payload_size_kb,success_rate,peak_hour_calls,retry_count
OpenAI,auth,API_Key,backend_service,us-west-2,1182,281.6939356405249,0.019010829173373236,57.51170614317628,0.9635440157445638,77,0
Stripe,embeddings,OAuth,data_pipeline,ap-south-1,1194,239.39400505554497,0.18217031948048693,51.871108803146754,0.9803611636753867,79,2
Stripe,payments,IAM_Role,backend_service,us-west-2,1178,307.39179317826927,0.1873261713019361,35.09662620304855,0.9582551863607788,87,2
Stripe,storage,API_Key,mobile_app,us-east-1,1226,188.63042117280236,0.22368683816496338,15.380263882552487,0.952502415794043,82,3
Stripe,storage,OAuth,backend_service,eu-central-1,1220,322.77757297721655,0.10150039277994181,25.679880192050145,0.9490594236341923,78,3
AWS,compute,OAuth,data_pipeline,us-west-2,1233,245.81555307340082,0.07416594023826932,11.161835139194018,0.995638437316379,86,3
OpenAI,embeddings,OAuth,backend_service,us-west-2,1157,251.721048164517,0.06140849635844569,30.911056288204243,0.929960268930662,74,2
AWS,chat_completion,API_Key,mobile_app,ap-south-1,1217,175.90997334237005,0.10508050121140919,34.239665764825794,0.9781950773007999,77,3
Stripe,chat_completion,OAuth,web_app,eu-central-1,1294,246.3295177666051,0.13658313095430122,18.901701097106308,0.9863361075419547,81,2
Stripe,auth,OAuth,mobile_app,eu-central-1,1223,290.8955945123059,0.10757670480168584,24.934097139337638,0.9255671991232922,71,2
OpenAI,compute,API_Key,web_app,us-west-2,1223,157.27071427601965,0.007906079483368222,49.36884685456765,0.9897678029180119,82,1
OpenAI,embeddings,API_Key,web_app,eu-central-1,1133,299.4814549810494,0.010750109318410812,20.518860791071095,0.9630275138339209,80,1
OpenAI,payments,IAM_Role,data_pipeline,ap-south-1,1268,146.26838861219306,0.04302887198269055,38.283680840956976,0.9431892619527898,82,4
Stripe,compute,IAM_Role,web_app,us-west-2,1163,191.86904431248274,0.1464506767104234,37.93602741574854,0.925840473867547,64,2
OpenAI,auth,JWT,web_app,us-east-1,1172,247.1773816063402,0.09218539673243971,33.11223220055101,0.9482713701214138,79,2
Stripe,compute,API_Key,data_pipeline,ap-south-1,1223,255.84828061725867,0.024434790430925453,30.274996313972995,0.9706506824202179,98,1
Stripe,compute,OAuth,data_pipeline,us-east-1,1138,270.0501110707079,0.09909518048963857,38.293381056930485,0.9400693848554807,89,5
AWS,auth,API_Key,mobile_app,eu-central-1,1246,260.938680335553,0.24788062257653332,56.92662771172289,0.982546237815375,79,0
OpenAI,storage,OAuth,data_pipeline,us-west-2,1195,170.70969255844858,0.1308689766440731,42.412298677348666,0.9426292224055499,77,0
AWS,auth,API_Key,data_pipeline,us-west-2,1223,325.94230806007744,0.13845243380654104,10.845464011254933,0.9857173080041937,83,1
AWS,chat_completion,API_Key,data_pipeline,eu-central-1,1173,190.1152400921614,0.06820361257867151,57.81568762593029,0.9489206960083395,72,2
Stripe,auth,OAuth,backend_service,us-east-1,1221,148.21801173550656,0.23300720139673542,29.414009565889174,0.9298121350939642,64,0
AWS,chat_completion,JWT,web_app,ap-south-1,1165,165.27785669489725,0.1556434224589647,72.54603130317706,0.9253035809507699,83,2
AWS,auth,JWT,data_pipeline,us-east-1,1208,198.895175682017,0.35370215544353767,21.607515659397333,0.9432035141358841,67,3
OpenAI,compute,IAM_Role,backend_service,us-east-1,1196,356.62963875938874,0.054955149783133074,45.883728190271746,0.9523564023333669,74,2
OpenAI,embeddings,API_Key,backend_service,us-west-2,1194,315.4107192620929,0.13619947311986094,39.15729231875577,0.9532572626272342,72,1
Stripe,chat_completion,API_Key,mobile_app,us-east-1,1192,246.60145897040175,0.11425351336474626,42.98633777537206,0.9241942172002833,71,1
OpenAI,auth,API_Key,data_pipeline,us-west-2,1176,231.8117960044686,0.1004677864732523,16.818141743373193,0.920512292117387,65,0
OpenAI,auth,JWT,backend_service,us-west-2,1222,173.6365132040621,0.1422234520492342,4.537475813011868,0.9317651244856319,75,3
Stripe,embeddings,JWT,mobile_app,ap-south-1,1214,202.67348607168483,0.06809110328644866,64.52110265524978,0.9525607046181186,64,0
Stripe,payments,JWT,mobile_app,ap-south-1,1178,390.3911607374548,0.029037323560351255,2.720301003324473,0.9553395643374614,78,3
OpenAI,auth,IAM_Role,mobile_app,eu-central-1,1234,206.6484681605212,0.17529422945485262,31.296155683989404,0.9485634041660377,78,0
OpenAI,auth,API_Key,mobile_app,us-east-1,1187,246.90389059580056,0.25829186756589534,36.02565362804456,0.9334403416500541,61,2
OpenAI,embeddings,OAuth,web_app,eu-central-1,1160,162.91239430366733,0.10862937348405975,56.30788219486802,0.987493007240429,81,1
OpenAI,auth,API_Key,backend_service,eu-central-1,1230,226.26206125249763,0.2107042027064576,8.92936767364668,0.937691789874559,75,1
OpenAI,payments,IAM_Role,mobile_app,eu-central-1,1165,138.6285049997243,0.2109750725206478,16.354153708502984,0.9924919672434823,83,0
Stripe,embeddings,API_Key,backend_service,us-east-1,1219,332.84184838828,0.05764998821215618,73.15634422274921,0.9435341470394121,81,0
AWS,payments,OAuth,backend_service,ap-south-1,1241,335.2717052156273,0.10026761700769563,22.3714118495516,0.9792374665952698,81,2
OpenAI,payments,IAM_Role,mobile_app,eu-central-1,1198,303.0170815475493,0.004001628862189157,53.6584574687724,0.9540175480446961,78,4
OpenAI,embeddings,API_Key,backend_service,eu-central-1,1242,352.14869509847455,0.06166716391101032,51.655491113638156,0.9912886327400344,82,3
AWS,chat_completion,JWT,backend_service,eu-central-1,1240,235.10443152999656,0.05077942745173676,27.690054352726186,0.9601267789813193,75,2
OpenAI,storage,API_Key,mobile_app,us-west-2,1181,302.1056780272155,0.03595924565147101,14.698139736750173,0.997354092419902,65,2
AWS,auth,JWT,web_app,us-west-2,1249,229.3163841951419,0.02753325841060401,62.40424086597567,0.9689967456868974,81,3
AWS,embeddings,JWT,web_app,ap-south-1,1264,284.46666655234407,0.10695521428463131,1.5760492368469106,0.9446424305922435,82,4
Stripe,storage,JWT,backend_service,eu-central-1,1213,202.75676688337956,0.03865035743863661,74.93776700317223,0.9404889350552147,98,5
AWS,payments,OAuth,backend_service,us-east-1,1144,257.5666570754887,0.15575086609488745,27.479118606501878,0.9677391614941785,79,3
OpenAI,chat_completion,JWT,data_pipeline,eu-central-1,1244,184.26634804869934,0.05634876824185062,33.863230081993805,0.9290882378671981,74,2
Stripe,storage,OAuth,backend_service,us-west-2,1137,221.92128660852748,0.1810400291423131,33.1169667474421,0.9904382353089091,68,2
OpenAI,embeddings,IAM_Role,web_app,eu-central-1,1210,154.215760768772,0.018550617025058926,47.64153738368903,0.9806451914511497,88,1
OpenAI,compute,OAuth,data_pipeline,us-west-2,1236,266.7572560523777,0.05513645356038451,45.05593768276756,0.9478107445222594,94,2
Stripe,storage,OAuth,data_pipeline,us-east-1,1272,349.77228697008746,0.06288369557776866,28.007919541452388,0.9624604672733539,83,4
OpenAI,embeddings,JWT,data_pipeline,eu-central-1,1140,191.93245529267998,0.2572525628560909,43.57073757424334,0.9743989906523198,76,1
Stripe,auth,IAM_Role,mobile_app,us-west-2,1186,273.6081854958994,0.14167175430028986,56.986566999611014,0.9365783377009421,83,2
OpenAI,embeddings,IAM_Role,backend_service,ap-south-1,1199,280.2424024071064,0.19063317432444601,6.163954994026966,0.9569125078882564,69,2
AWS,auth,JWT,mobile_app,ap-south-1,1273,182.07469970546944,0.04924398940722802,18.40978920082398,0.9349644753299253,85,3
AWS,auth,JWT,mobile_app,us-west-2,1295,405.6316163431579,0.19910447301655437,16.62596517736946,0.9879239611034101,90,2
Stripe,auth,OAuth,data_pipeline,eu-central-1,1198,264.36062321997383,0.17073039139176963,77.18939417774484,0.9714963544760943,73,0
OpenAI,auth,API_Key,backend_service,us-west-2,1207,225.30950797870727,0.08807801798798585,61.834040693926504,0.9634317163506876,87,2
AWS,chat_completion,OAuth,mobile_app,us-east-1,1187,175.41399824748873,0.07707385473901632,90.98250269122553,0.9239769395517256,86,1
AWS,chat_completion,API_Key,web_app,us-west-2,1223,152.97134658220273,0.18728546935303295,97.48549205345627,0.973256909552839,89,2
OpenAI,embeddings,IAM_Role,web_app,us-west-2,1234,318.63390453102033,0.09965673304308455,44.27805475421714,0.9208352837141602,68,3
AWS,payments,OAuth,web_app,us-west-2,1185,257.520730672592,0.01883275472432556,33.65608479780533,0.9850452020726546,95,2
Stripe,auth,JWT,backend_service,us-west-2,1208,331.15319239752307,0.07233337753362294,44.3795647990009,0.9790895945169479,88,3
Stripe,compute,OAuth,mobile_app,us-east-1,1181,346.4522210460751,0.08980157101992284,16.60975970510314,0.9924167793242079,66,2
OpenAI,embeddings,IAM_Role,web_app,eu-central-1,1180,230.4591261291974,0.052732122008881964,64.32633231319242,0.9467950994334607,66,0
AWS,chat_completion,API_Key,mobile_app,eu-central-1,1247,200.10272232204045,0.11972611993555601,16.090240598797436,0.9332934941707203,78,3
Stripe,payments,IAM_Role,data_pipeline,ap-south-1,1112,188.37775632850165,0.02427500520766172,69.38076743673992,0.9627798077789673,77,2
OpenAI,chat_completion,OAuth,mobile_app,us-east-1,1287,260.20161668869054,0.10404563215529687,22.90025777370157,0.9292067817760987,86,1
OpenAI,storage,IAM_Role,backend_service,us-east-1,1146,277.7264588030553,0.08818986025707935,38.96348908667952,0.9918463589881409,68,0
OpenAI,storage,API_Key,web_app,us-west-2,1215,371.222025952101,0.12235282397547242,16.73332843614527,0.9762801096361613,92,4
OpenAI,compute,IAM_Role,mobile_app,us-west-2,1212,208.69420788487503,0.07176181438061466,102.64580850687693,0.9267188618833266,67,2
Stripe,compute,IAM_Role,backend_service,us-east-1,1223,207.05674165490487,0.10284014623085676,46.646872518620555,0.9974187601394129,89,1
AWS,chat_completion,IAM_Role,mobile_app,us-east-1,1208,260.74250338052,0.14210286649573672,66.46727636227942,0.9949660225923315,82,1
AWS,compute,IAM_Role,data_pipeline,eu-central-1,1220,256.56712271854946,0.05293550135842564,70.47834489054567,0.9436569247788649,83,4
OpenAI,auth,IAM_Role,data_pipeline,eu-central-1,1289,348.5989399400049,0.02243192187828948,58.870994105336706,0.9410971549259569,69,3
Stripe,chat_completion,IAM_Role,web_app,eu-central-1,1140,365.2786086564197,0.017623396383486926,35.396904373267944,0.9586782448407968,81,5
OpenAI,storage,API_Key,mobile_app,us-west-2,1182,330.3155762322178,0.18436556627195028,21.852445569829055,0.923616803832479,89,1
AWS,compute,JWT,data_pipeline,ap-south-1,1204,324.12351858321426,0.0791184381984214,47.10345166374669,0.9642644678103716,76,1
Stripe,embeddings,OAuth,data_pipeline,eu-central-1,1201,192.44439573746013,0.11041443253106532,10.868618729109354,0.9550365659290329,74,2
Stripe,storage,API_Key,mobile_app,us-east-1,1181,120.1249587857065,0.1841855948028815,53.57081644199134,0.9321863920385275,79,0
OpenAI,embeddings,IAM_Role,mobile_app,us-west-2,1214,234.68429798285385,0.1757131077458273,85.45849773420113,0.96915908735935,92,3
OpenAI,payments,API_Key,mobile_app,us-west-2,1138,296.99123792301896,0.0556168520385338,17.955598841910994,0.9562676109193686,73,3
AWS,embeddings,API_Key,backend_service,eu-central-1,1231,259.4751959011461,0.06513954458215805,10.989909134758397,0.9462369389354418,91,3
OpenAI,chat_completion,API_Key,mobile_app,us-west-2,1188,351.0149334450541,0.04997515433018353,7.861585301857163,0.9504552074465067,72,2
AWS,embeddings,API_Key,web_app,us-east-1,1228,177.8831332203299,0.019458462526152815,41.32278474624347,0.9915643534706369,88,0
AWS,payments,OAuth,data_pipeline,ap-south-1,1220,258.7800417577188,0.2520656097165447,15.049117494318633,0.9324005950285638,94,3
Stripe,payments,IAM_Role,data_pipeline,us-west-2,1170,196.48620359138877,0.011360189523841359,69.1822583204777,0.9855499320574237,91,4
OpenAI,embeddings,API_Key,mobile_app,ap-south-1,1210,50.073293837559305,0.188752946193582,29.063518943399384,0.9343434225948197,76,2
AWS,compute,API_Key,data_pipeline,us-east-1,1223,323.6492296436846,0.04971599316892963,89.00907529993952,0.9566730654136988,93,4
AWS,storage,OAuth,web_app,us-west-2,1180,291.9392265134979,0.037007791558881516,9.703853638988344,0.9245142722516201,81,1
Stripe,payments,IAM_Role,data_pipeline,us-west-2,1128,242.79832239445284,0.21593188440037467,47.84123105334186,0.9354631592211763,86,3
OpenAI,embeddings,JWT,backend_service,eu-central-1,1182,290.9046026937416,0.014178977879749626,20.384509116807365,0.9688355444985989,78,3
OpenAI,compute,JWT,web_app,ap-south-1,1183,221.2728799665499,0.13976975419330553,20.383515813661592,0.9332209180190951,71,2
OpenAI,embeddings,JWT,mobile_app,us-east-1,1241,345.95744418788394,0.0546297500074026,47.05379908852815,0.9384867208820977,85,1
AWS,compute,API_Key,web_app,us-east-1,1165,317.17830301428484,0.11329934715724924,29.398417248495996,0.9614298376774288,71,0
Stripe,storage,OAuth,backend_service,us-east-1,1233,297.6243808315831,0.05793211097919384,8.700921304334873,0.9680302717520141,86,1
Stripe,auth,OAuth,data_pipeline,us-west-2,1224,163.52477683782038,0.11579947100519818,22.801807281834513,0.9304111730990308,73,1
OpenAI,payments,OAuth,mobile_app,ap-south-1,1221,356.8609157799543,0.01933592703553802,115.99524363612902,0.9870882111596196,75,2
AWS,embeddings,API_Key,backend_service,eu-central-1,1222,59.21015079943379,0.04766149520630158,117.81477928702228,0.9830992284884283,90,3
OpenAI,compute,OAuth,mobile_app,ap-south-1,1178,240.01293088867467,0.07803272825503806,9.267700025783695,0.9686738375664024,85,1
Stripe,compute,OAuth,data_pipeline,eu-central-1,1216,135.7243629959474,0.02884488245615199,15.226045251074122,0.9375220035251999,86,1
AWS,compute,JWT,web_app,eu-central-1,1187,251.15857761787694,0.02175836705911067,46.80811499645643,0.9880428013519003,82,1
AWS,compute,API_Key,data_pipeline,eu-central-1,1151,368.8762574386604,0.16923844265726634,26.728287072375075,0.962200416283475,63,1
OpenAI,storage,API_Key,backend_service,us-west-2,1134,194.31375601324527,0.1660275847476751,31.512654949617733,0.9961455327348091,78,2
OpenAI,compute,IAM_Role,backend_service,us-west-2,1226,201.3864664185724,0.11199089075541677,4.8563952524319784,0.9224461411275842,79,2
AWS,chat_completion,JWT,backend_service,us-west-2,1221,263.2365822956988,0.0890762849872814,7.053158589539454,0.9521328738401809,83,2
Stripe,storage,JWT,backend_service,us-east-1,1165,120.73577515703573,0.04686946275187387,20.934339606383006,0.9473461823501033,87,1
Stripe,payments,API_Key,mobile_app,ap-south-1,1123,107.04255659204944,0.11423550665930235,7.152534672492061,0.9391696796065433,95,1
OpenAI,chat_completion,API_Key,backend_service,us-east-1,1213,278.79470919238906,0.09935405489692757,30.58394930512561,0.9482064386316217,71,1
OpenAI,payments,OAuth,data_pipeline,ap-south-1,1219,220.06406778108422,0.16067079043442525,96.91077678306293,0.987320082281441,83,1
Stripe,auth,JWT,data_pipeline,us-west-2,1145,286.9914535378367,0.1046250194769409,10.090049080605848,0.9573742009408532,81,1
Stripe,auth,API_Key,mobile_app,eu-central-1,1214,277.7484515232165,0.015416491426540675,41.196137884854245,0.9833035891427165,77,5
Stripe,payments,API_Key,backend_service,us-west-2,1179,172.07451259066573,0.09793339291600774,6.596554328050229,0.956497422598578,77,0
Stripe,auth,IAM_Role,mobile_app,eu-central-1,1240,327.17909391986575,0.10350239598927378,37.92596394229645,0.9685013999354626,81,2
OpenAI,storage,IAM_Role,web_app,ap-south-1,1196,168.1766586294512,0.11093515560312153,18.051412180030248,0.9326235815283871,78,2
AWS,compute,OAuth,backend_service,us-east-1,1213,286.9058850957873,0.03283938413262871,36.91604273443591,0.95602686360317,91,4
Stripe,storage,JWT,data_pipeline,eu-central-1,1213,241.98884727693115,0.017693273241522044,34.30752638429836,0.9397709067706154,79,2
Stripe,auth,API_Key,web_app,us-east-1,1159,351.5218600088538,0.061673223066501706,15.510009194784969,0.9619720172395009,86,1
AWS,auth,OAuth,backend_service,us-west-2,1281,309.83042122369716,0.08056018221583705,69.33245712589152,0.9798441651242622,75,0
Stripe,compute,OAuth,mobile_app,us-west-2,1238,121.96397938843054,0.03267403287380487,97.96829545593727,0.9372144301670072,83,1
OpenAI,payments,OAuth,mobile_app,us-east-1,1186,301.58591876056806,0.10016114198264646,20.706782403943702,0.9950361893992821,90,5
AWS,chat_completion,JWT,web_app,us-east-1,1189,175.2635979223691,0.03345449076212826,43.049527598986465,0.9929952763443738,90,0
OpenAI,embeddings,OAuth,backend_service,us-west-2,1218,351.9817841523236,0.17810329899717542,33.81633439986289,0.9313158579423855,81,3
OpenAI,chat_completion,JWT,data_pipeline,us-east-1,1190,284.8295643472897,0.19324404603546746,32.875276761373215,0.9682520169168265,75,1
AWS,storage,IAM_Role,web_app,eu-central-1,1144,172.86808008749546,0.24158754513200367,93.45618449789765,0.9869747238896377,74,4
OpenAI,auth,IAM_Role,mobile_app,us-east-1,1238,275.2950081321026,0.06214916193335484,18.7580776389365,0.9839514444974768,78,1
AWS,compute,JWT,backend_service,eu-central-1,1199,355.6581581007429,0.09308511111662121,31.98323122868784,0.9740070651287535,77,3
Stripe,compute,API_Key,data_pipeline,us-west-2,1203,223.5911490358788,0.17745528340208166,38.98213983928983,0.9882067563945796,84,1
Stripe,embeddings,OAuth,data_pipeline,ap-south-1,1221,232.79388215851608,0.15732856885551974,79.26982158026041,0.9848610372142802,83,10
Stripe,payments,API_Key,mobile_app,eu-central-1,1159,324.0986017777462,0.24106262932401595,14.504860191676446,0.9293364961590542,79,0
AWS,storage,IAM_Role,mobile_app,ap-south-1,1190,257.9629916783133,0.04635055553300534,69.79389466495265,0.9744400200805284,85,2
Stripe,auth,OAuth,mobile_app,ap-south-1,1157,279.08289147043683,0.2034690564570851,23.410008275190744,0.9408437173753111,82,0
OpenAI,chat_completion,IAM_Role,mobile_app,eu-central-1,1175,240.0305281207477,0.10620247638068891,15.264471157873537,0.9454071292993526,83,5
Stripe,compute,API_Key,mobile_app,us-west-2,1203,385.23229942211805,0.17002211191129565,18.262508444227173,0.9693720042181364,64,2
Stripe,storage,JWT,web_app,us-east-1,1253,266.83040639880824,0.13089191542654746,70.70394550139872,0.9662610552150742,77,2
AWS,storage,API_Key,web_app,ap-south-1,1196,308.7782410454154,0.05382607925839657,6.822145678986651,0.9420733781787233,69,2
Stripe,embeddings,API_Key,backend_service,eu-central-1,1231,359.2306189259685,0.2579417645712641,145.18020542415212,0.9607647583575454,83,2
OpenAI,chat_completion,OAuth,web_app,us-east-1,1176,303.77599341046914,0.0876926276105331,59.539251934153235,0.9316942186676631,79,1
Stripe,auth,OAuth,mobile_app,us-east-1,1270,247.1762968633174,0.23707208218173434,21.98313959415497,0.9894020056014917,98,2
Stripe,auth,IAM_Role,mobile_app,ap-south-1,1203,230.52831047767427,0.17082823393329527,62.60767660737906,0.9904980451744207,100,0
OpenAI,payments,OAuth,data_pipeline,eu-central-1,1177,306.3600804421433,0.04023743666599025,44.92991389612254,0.9811576171750048,91,1
Stripe,embeddings,IAM_Role,backend_service,us-east-1,1208,252.28001545614782,0.20766117622388253,41.96825619789976,0.9913822450504333,91,1
Stripe,chat_completion,API_Key,web_app,eu-central-1,1169,374.5019539233567,0.21988229974986592,43.857472035523,0.963152866069114,75,2
OpenAI,payments,API_Key,backend_service,eu-central-1,1181,375.2556195537953,0.07073963874575034,72.59989664180415,0.9635969756017307,70,0
AWS,compute,OAuth,backend_service,eu-central-1,1187,196.1765616215411,0.09036759716461928,37.44369263337834,0.9260702329746753,77,3
OpenAI,storage,JWT,mobile_app,us-east-1,1137,178.6946830311914,0.09337981065856804,47.84490246346894,0.979558200491314,83,5
AWS,payments,OAuth,data_pipeline,us-west-2,1170,203.54160688281942,0.17555433849450866,19.873338144440552,0.9279098116847702,85,3
OpenAI,embeddings,API_Key,backend_service,us-east-1,1227,295.406936071813,0.18747420051458574,89.41127273426345,0.9271530393238756,69,0
AWS,storage,OAuth,web_app,eu-central-1,1197,346.77367657210675,0.10737498796460744,16.888341628059088,0.9643565220984777,71,6
AWS,chat_completion,IAM_Role,web_app,us-west-2,1249,385.89433378820127,0.08163809996020725,14.140841390196607,0.9707312656614965,63,2
AWS,storage,IAM_Role,backend_service,eu-central-1,1223,226.23793870622205,0.1729639557123983,57.95888226114936,0.9237081387568811,75,3
AWS,auth,API_Key,data_pipeline,us-east-1,1258,216.51757205555123,0.09717520712560003,7.319402542667074,0.9744268525596801,75,5
Stripe,payments,JWT,backend_service,ap-south-1,1161,289.5109469834853,0.06181035800067272,56.83311327591877,0.9210069443731791,76,2
AWS,chat_completion,OAuth,backend_service,us-west-2,1218,212.86566605978211,0.2897482075965267,6.27395491162431,0.9902696983391976,78,2
AWS,chat_completion,IAM_Role,web_app,eu-central-1,1219,337.8819174641589,0.13836056021283985,30.92636387677998,0.9815934121185065,70,3
OpenAI,payments,OAuth,backend_service,us-west-2,1247,333.8288597901764,0.034996146944280056,17.374389469420784,0.9679217307941664,82,1
AWS,payments,API_Key,web_app,ap-south-1,1276,250.5981762189155,0.16951614892691536,29.8745491303469,0.9487033125014107,95,3
Stripe,compute,IAM_Role,mobile_app,ap-south-1,1204,318.1862794671207,0.08906589082302474,26.050211898403802,0.9927911111269655,75,1
AWS,auth,IAM_Role,mobile_app,eu-central-1,1216,420.5453668156955,0.1984226669386299,49.21521623643035,0.9881192685686593,80,4
AWS,storage,IAM_Role,backend_service,eu-central-1,1174,242.82975819925105,0.06331805819816923,52.727537583148504,0.9935857370328773,70,2
Stripe,chat_completion,OAuth,backend_service,eu-central-1,1191,214.42338197013862,0.16926856422624523,111.15774415193502,0.9340904594734086,73,3
AWS,storage,JWT,mobile_app,ap-south-1,1212,268.70811391277,0.19552165958554266,35.437450834832724,0.9608100178449397,69,3
Stripe,storage,JWT,web_app,us-west-2,1204,202.18673767176773,0.09289512522029436,70.42840478901266,0.9803679177042233,84,3
Stripe,payments,API_Key,data_pipeline,us-west-2,1209,203.940763419819,0.12122769681132815,78.19571993553507,0.957702961112495,69,4
AWS,embeddings,OAuth,data_pipeline,eu-central-1,1224,314.2872568865058,0.15614706152031874,56.71633250586125,0.9910975325833062,82,0
Stripe,auth,IAM_Role,data_pipeline,eu-central-1,1127,368.31471966961965,0.14335431124318782,59.10400463711259,0.9830116246106542,74,1
Stripe,embeddings,OAuth,web_app,ap-south-1,1173,321.79239394843927,0.1945182544925833,53.87905562024159,0.9208232424888448,77,0
Stripe,embeddings,JWT,web_app,eu-central-1,1168,292.38411646965045,0.06067113465599647,27.977143840429548,0.9468266285627265,72,1
Stripe,compute,API_Key,data_pipeline,eu-central-1,1189,268.44664525527895,0.012629043285402555,52.08863649491534,0.9664376130741515,86,1
Stripe,compute,IAM_Role,web_app,us-west-2,1195,146.3829068876625,0.14862839148795723,2.723179601475767,0.9615223415415372,87,0
Stripe,payments,OAuth,data_pipeline,us-east-1,1228,264.9334147717932,0.04565787151375594,11.47638867295038,0.9893589743358084,76,5
Stripe,chat_completion,IAM_Role,backend_service,eu-central-1,1215,266.64594325055555,0.07863001776765717,45.054731447151795,0.9745422011358944,74,1
AWS,embeddings,IAM_Role,mobile_app,us-west-2,1167,308.32777340593924,0.03358372921755299,11.17839249631273,0.9834699182110307,82,1
AWS,auth,JWT,data_pipeline,eu-central-1,1174,224.30062229450363,0.010083467972094584,19.664974674396227,0.9979518823834921,73,2
Stripe,chat_completion,API_Key,mobile_app,ap-south-1,1231,117.94943528927078,0.07952775831920177,18.47248091847092,0.9894441113246426,72,1
AWS,storage,JWT,web_app,us-west-2,1203,266.55779848877415,0.13303020404585966,10.482636111456863,0.9724247783314135,85,4
OpenAI,auth,JWT,mobile_app,eu-central-1,1191,268.9665439880656,0.09627793431275214,28.929984687400573,0.9429181954206939,77,2
OpenAI,chat_completion,IAM_Role,backend_service,us-east-1,1158,286.31443337899435,0.3385352462405821,151.65421074328756,0.9629059957174717,84,3
Stripe,storage,IAM_Role,backend_service,ap-south-1,1195,293.90070075476115,0.04572208981077736,38.84491802060447,0.9914565067025517,71,2
OpenAI,compute,JWT,backend_service,us-east-1,1225,301.12639437135937,0.07342591805976069,56.86883677697977,0.9868723616289781,77,0
AWS,payments,OAuth,data_pipeline,us-east-1,1175,200.3693581512193,0.06526171170710936,13.136808378270754,0.9613380128298837,80,1
Stripe,embeddings,OAuth,data_pipeline,eu-central-1,1091,293.7564546136439,0.07465859841504087,11.225787505421756,0.9876420329447841,93,2
AWS,compute,OAuth,backend_service,eu-central-1,1221,221.90477031898746,0.14921553943243446,18.057412748193258,0.921899972195788,78,0
AWS,compute,OAuth,backend_service,us-west-2,1182,367.02734491677626,0.18338943477780917,51.415672860949385,0.9478300056793607,92,4
OpenAI,auth,API_Key,mobile_app,us-east-1,1187,302.22315687135193,0.1307758691510652,42.540664363820326,0.9482442380910123,81,2
AWS,storage,IAM_Role,mobile_app,us-east-1,1213,310.1773158508314,0.04438136995300601,13.335766569224226,0.9417099677414645,81,2
AWS,storage,API_Key,mobile_app,us-east-1,1166,352.1176513181172,0.1633588650446515,13.985368630528104,0.9630626018103466,74,1
AWS,compute,OAuth,web_app,ap-south-1,1147,297.61130794133766,0.0583432789341075,37.566558357164844,0.9416437416228135,80,1
AWS,payments,API_Key,backend_service,ap-south-1,1259,245.29805298809887,0.3280219625742277,34.28881844922762,0.9797082612862769,70,2
Stripe,chat_completion,OAuth,data_pipeline,us-east-1,1190,279.8441341653252,0.04201310623922018,23.037311866063188,0.9774676170407314,63,3
OpenAI,chat_completion,JWT,backend_service,ap-south-1,1166,323.5622078038896,0.1482186845834082,59.731791173157305,0.9269175220528437,64,1
AWS,payments,IAM_Role,web_app,ap-south-1,1223,232.84152510621772,0.061972757677584436,19.036072142880098,0.9357070223832966,74,0
OpenAI,embeddings,IAM_Role,web_app,eu-central-1,1221,274.6037823810796,0.07695465314890904,59.02988470825838,0.9712540373605743,77,3
OpenAI,auth,API_Key,data_pipeline,eu-central-1,1193,236.84370480808445,0.0767574097928285,64.34857783251155,0.9514921716538624,85,3
OpenAI,auth,OAuth,backend_service,ap-south-1,1218,314.9576507084686,0.13456774960089649,114.50999157028247,0.924703790578287,65,4
OpenAI,chat_completion,JWT,mobile_app,eu-central-1,1229,236.37415821013818,0.17342444526001505,38.465778752306434,0.9707038527455416,77,0
AWS,embeddings,IAM_Role,web_app,eu-central-1,1216,111.76795415052999,0.164865913412729,3.7821785137527115,0.96646116045805,92,5
AWS,chat_completion,OAuth,web_app,us-east-1,1184,309.57808970309065,0.10705983475210905,18.629222814400034,0.9793073541138895,74,1
Stripe,embeddings,API_Key,backend_service,eu-central-1,1146,228.83003092657088,0.06290044335442052,8.470263379062512,0.9283770032621547,63,2
OpenAI,compute,API_Key,backend_service,eu-central-1,1125,217.7807656856424,0.07073152671812831,39.69449740682353,0.9275166770844022,79,4
OpenAI,embeddings,API_Key,backend_service,us-east-1,1181,162.6651145115627,0.024413587035605547,32.58892777402208,0.9848064705627992,77,0
Stripe,payments,API_Key,web_app,us-west-2,1179,250.70665687017691,0.06313603166910592,53.523771159482294,0.9202197779437739,84,2
OpenAI,storage,OAuth,mobile_app,ap-south-1,1206,220.29779312495342,0.0754927357894624,13.743641293962215,0.9348151576493946,73,0
OpenAI,auth,API_Key,web_app,eu-central-1,1228,216.36555160989593,0.11968158501098712,42.3154083120063,0.9437177408445165,74,1
Stripe,compute,JWT,backend_service,ap-south-1,1120,230.38036878741775,0.02558889480477216,17.75347916976108,0.9503701248046416,65,4
AWS,payments,API_Key,data_pipeline,eu-central-1,1158,231.11442285603863,0.03947160975655596,16.774554260246543,0.9914351244402112,92,1
Stripe,embeddings,JWT,mobile_app,us-west-2,1187,196.30416140720843,0.13929737299584044,9.533142263373374,0.986091271352093,88,3
AWS,compute,OAuth,data_pipeline,eu-central-1,1188,234.49430287717254,0.051219995395189906,64.65244153596669,0.9753168030382674,76,1
