booking_val_per_km,pickup_location,booking_value,ride_distance,booking_status,long_ride,time_period,day,High_value_booking,hour,vehicle_type,weekend,drop_location
7.276034561164166,Nawada,160.0,21.99,Completed,0,evening,8,0,16,Go_Mini,0,Hauz_Khas
,Kirti_Nagar,,,Cancelled_By_Customer,0,night,7,0,20,Go_Mini,1,Rajiv_Chowk
1.7921960072595282,Kalkaji,79.0,44.08,Completed,1,morning,18,0,9,Ebike,0,Mandi_House
,Preet_Vihar,,,Cancelled_By_Customer,0,night,11,0,21,Auto,0,Jama_Masjid
10.804462712859658,Ashok_Park_Main,184.0,17.03,Completed,0,night,16,0,20,Bike,0,Sushant_Lok
27.651792245793708,Udyog_Bhawan,378.0,13.67,Completed,0,afternoon,24,1,13,Go_Mini,0,Uttam_Nagar
,Model_Town,,,No_Driver_Found,0,evening,23,0,17,Bike,1,Gurgaon_Sector_29
18.233618233618238,Jor_Bagh,256.0,14.04,Incomplete,0,afternoon,26,0,12,Auto,0,Rohini_East
,Ito,,,No_Driver_Found,0,evening,23,0,18,Bike,1,Peeragarhi
29.62290784432345,Palam_Vihar,1469.0,49.59,Completed,1,morning,31,1,10,Premier_Sedan,0,Sohna_Road
14.517732847199204,New_Delhi_Railway_Station,438.0,30.17,Completed,0,morning,25,0,6,Auto,1,Dlf_Phase_3
13.255131964809385,Ghitorni_Village,226.0,17.05,Incomplete,0,evening,6,0,18,Bike,0,Jahangirpuri
44.84848484848485,Saidulajab,296.0,6.6,Incomplete,0,morning,15,1,10,Bike,0,Khandsa
,Gwal_Pahari,,,Cancelled_By_Customer,0,morning,15,0,11,Go_Sedan,1,Seelampur
10.198624904507255,Mandi_House,267.0,26.18,Completed,0,morning,21,0,11,Auto,0,Karol_Bagh
21.714534377719755,Pataudi_Chowk,499.0,22.98,Completed,0,evening,4,0,18,Go_Sedan,0,Ardee_City
11.499148211243613,Tughlakabad,540.0,46.96,Completed,1,evening,5,0,19,Auto,1,Badshahpur
32.01716738197425,Qutub_Minar,373.0,11.65,Completed,0,morning,15,1,11,Ebike,0,Tilak_Nagar
16.493011435832273,Seelampur,649.0,39.35,Completed,0,morning,2,0,10,Auto,0,Rajiv_Chowk
31.71629307460689,Gurgaon_Railway_Station,948.0,29.89,Completed,0,night,29,1,21,Go_Mini,1,Samaypur_Badli
25.63636363636364,Rajouri_Garden,141.0,5.5,Completed,0,morning,17,1,11,Go_Mini,0,Rohini
17.02127659574468,Samaypur_Badli,368.0,21.62,Completed,0,night,16,0,21,Go_Sedan,1,Saidulajab
18.092290377039955,India_Gate,643.0,35.54,Completed,0,morning,30,0,10,Go_Sedan,0,Ashram
10.522648083623691,Dwarka_Sector_21,302.0,28.7,Completed,0,morning,14,0,8,Go_Sedan,0,Paschim_Vihar
32.46603730140456,Indraprastha,1410.0,43.43,Completed,1,evening,8,1,19,Bike,1,Panchsheel_Park
89.30899608865711,Anand_Vihar,1370.0,15.34,Completed,0,evening,7,1,19,Premier_Sedan,1,Rajouri_Garden
91.468718634995,Moolchand,2734.0,29.89,Completed,0,afternoon,26,1,12,Go_Mini,1,Gtb_Nagar
,Pragati_Maidan,,,Cancelled_By_Driver,0,evening,7,0,19,Go_Sedan,0,Pitampura
39.84732824427481,Central_Secretariat,261.0,6.55,Completed,0,morning,14,1,9,Bike,0,Malviya_Nagar
205.3968253968254,Inderlok,647.0,3.15,Completed,0,morning,20,1,8,Go_Mini,1,Kashmere_Gate_Isbt
16.100805040252013,Hauz_Rani,460.0,28.57,Completed,0,night,13,0,20,Auto,1,Anand_Vihar
21.479064709081022,Noida_Sector_62,790.0,36.78,Completed,0,night,13,0,22,Bike,0,Ignou_Road
3.793532338308458,Vaishali,122.0,32.16,Completed,0,evening,8,0,18,Auto,0,Kanhaiya_Nagar
18.567807351077317,Qutub_Minar,586.0,31.56,Completed,0,afternoon,25,0,12,Bike,0,Rajiv_Chowk
11.495712924738012,Rohini_East,362.0,31.49,Completed,0,morning,23,0,7,Go_Sedan,1,Kanhaiya_Nagar
18.3943661971831,Gurgaon_Railway_Station,653.0,35.5,Completed,0,morning,17,0,10,Go_Sedan,0,Rohini
4.709083298451235,South_Extension,225.0,47.78,Completed,1,afternoon,25,0,12,Go_Mini,0,Qutub_Minar
,Azadpur,,,Cancelled_By_Driver,0,afternoon,4,0,14,Ebike,1,Moolchand
,Ignou_Road,,,Cancelled_By_Driver,0,morning,24,0,8,Go_Mini,0,Faridabad_Sector_15
13.132694938440492,Azadpur,384.0,29.24,Completed,0,late night,11,0,3,Auto,0,Model_Town
145.11002444987776,Hauz_Rani,1187.0,8.18,Completed,0,afternoon,3,1,12,Go_Mini,1,Sarojini_Nagar
4.7066848567530695,Golf_Course_Road,207.0,43.98,Completed,1,evening,1,0,16,Bike,0,Old_Gurgaon
32.20899470899471,Tis_Hazari,974.0,30.24,Completed,0,morning,30,1,11,Premier_Sedan,0,Narsinghpur
,Ashram,,,Cancelled_By_Driver,0,night,6,0,21,Go_Mini,1,Ashok_Vihar
,Mansarovar_Park,,,Cancelled_By_Driver,0,morning,23,0,11,Go_Sedan,1,Ghitorni
,Rajiv_Chowk,,,Cancelled_By_Driver,0,morning,7,0,10,Auto,1,Gurgaon_Sector_29
10.500636402206194,Gwal_Pahari,495.0,47.14,Completed,1,afternoon,26,0,12,Auto,0,Lok_Kalyan_Marg
10.03584229390681,Huda_City_Centre,168.0,16.74,Completed,0,evening,14,0,19,Bike,0,Tis_Hazari
26.533644661430696,Bahadurgarh,1250.0,47.11,Completed,1,morning,7,1,11,Bike,1,India_Gate
56.42225689027561,Raj_Nagar_Extension,1085.0,19.23,Completed,0,evening,15,1,15,Auto,1,Laxmi_Nagar
5.342932929139826,Khandsa,141.0,26.39,Completed,0,morning,8,0,9,Go_Mini,0,Akshardham
23.88392857142857,Saket,428.0,17.92,Completed,0,afternoon,4,0,13,Auto,0,Nehru_Place
9.655519235604729,Ghaziabad,384.0,39.77,Completed,0,morning,13,0,8,Bike,1,Patel_Chowk
61.49659863945578,Gurgaon_Sector_29,452.0,7.35,Completed,0,morning,28,1,11,Premier_Sedan,1,Kadarpur
,Aya_Nagar,,,Cancelled_By_Customer,0,afternoon,1,0,12,Go_Sedan,0,Palam_Vihar
9.785472337222432,Okhla,260.0,26.57,Completed,0,late night,30,0,1,Auto,1,Satguru_Ram_Singh_Marg
75.25510204081633,Vaishali,295.0,3.92,Completed,0,morning,7,1,10,Go_Mini,0,Aya_Nagar
9.16030534351145,Laxmi_Nagar,168.0,18.34,Completed,0,evening,13,0,17,Go_Sedan,1,Nehru_Place
15.47085201793722,Sultanpur,276.0,17.84,Incomplete,0,afternoon,14,0,14,Auto,0,Uttam_Nagar
24.881141045958795,Connaught_Place,628.0,25.24,Completed,0,night,3,0,21,Go_Sedan,1,Kashmere_Gate_Isbt
3.306504241896889,Tagore_Garden,152.0,45.97,Completed,1,afternoon,5,0,12,Auto,0,Subhash_Nagar
70.52826691380909,Gurgaon_Sector_29,761.0,10.79,Completed,0,morning,4,1,9,Go_Sedan,0,Green_Park
12.4587668104542,Kalkaji,491.0,39.41,Completed,0,night,11,0,22,Ebike,0,Arjangarh
3.352353780313837,Laxmi_Nagar,94.0,28.04,Completed,0,night,8,0,20,Auto,0,Iit_Delhi
166.3677130044843,Punjabi_Bagh,1855.0,11.15,Completed,0,night,2,1,22,Go_Mini,0,Kanhaiya_Nagar
140.7523510971787,Indirapuram,449.0,3.19,Completed,0,morning,28,1,10,Go_Sedan,0,Okhla
88.0,Khandsa,968.0,11.0,Completed,0,late night,23,1,5,Premier_Sedan,0,Pitampura
,Chanakyapuri,,,Cancelled_By_Driver,0,evening,2,0,17,Go_Sedan,0,Barakhamba_Road
36.52849740932643,Shastri_Park,705.0,19.3,Completed,0,evening,31,1,18,Go_Sedan,1,Noida_Film_City
84.04319136172765,Shahdara,1401.0,16.67,Completed,0,afternoon,7,1,13,Go_Mini,1,Saket_A_Block
10.210550147158704,Vinobapuri,451.0,44.17,Completed,1,night,26,0,20,Premier_Sedan,0,Chandni_Chowk
4.838709677419355,Indirapuram,240.0,49.6,Completed,1,evening,15,0,18,Bike,0,Madipur
4.807692307692308,Civil_Lines_Gurgaon,110.0,22.88,Completed,0,afternoon,24,0,14,Auto,1,Saket_A_Block
48.18276220145378,Pragati_Maidan,928.0,19.26,Completed,0,evening,13,1,18,Auto,0,Kalkaji
17.56487025948104,Rithala,264.0,15.03,Completed,0,evening,27,0,18,Go_Sedan,0,Badarpur
44.97041420118343,Samaypur_Badli,684.0,15.21,Completed,0,evening,25,1,15,Go_Sedan,1,Preet_Vihar
44.93392070484581,Model_Town,714.0,15.89,Completed,0,afternoon,15,1,12,Go_Mini,0,Akshardham
37.36842105263158,Nirman_Vihar,355.0,9.5,Incomplete,0,night,22,1,22,Go_Sedan,0,Paharganj
7.016210739614995,Mayur_Vihar,277.0,39.48,Completed,0,afternoon,7,0,13,Bike,0,South_Extension
26.10169491525424,Palam_Vihar,462.0,17.7,Completed,0,morning,16,1,10,Auto,0,Paschim_Vihar
1.5094339622641508,Azadpur,52.0,34.45,Completed,0,evening,11,0,19,Go_Mini,0,Narsinghpur
23.36536208108741,Gurgaon_Sector_56,997.0,42.67,Completed,1,morning,3,0,9,Auto,0,Mansarovar_Park
,Gurgaon_Sector_29,,,Cancelled_By_Driver,0,evening,12,0,16,Bike,0,Punjabi_Bagh
11.21096382835318,Subhash_Chowk,499.0,44.51,Completed,1,late night,8,0,2,Auto,0,India_Gate
173.45679012345678,Ashok_Vihar,281.0,1.62,Incomplete,0,evening,20,1,15,Go_Mini,0,Vinobapuri
,Noida_Sector_18,,,Cancelled_By_Customer,0,late night,22,0,2,Bike,0,Anand_Vihar
28.336079077429986,Noida_Extension,344.0,12.14,Completed,0,afternoon,1,1,13,Premier_Sedan,0,Shastri_Nagar
43.82871536523929,Tagore_Garden,696.0,15.88,Completed,0,late night,11,1,0,Premier_Sedan,0,Okhla
,Iffco_Chowk,,,Cancelled_By_Customer,0,night,16,0,20,Ebike,0,Ina_Market
,Peeragarhi,,,Cancelled_By_Driver,0,morning,28,0,9,Auto,0,Netaji_Subhash_Place
14.600956233909525,Shahdara,397.0,27.19,Completed,0,late night,16,0,0,Go_Sedan,0,Udyog_Vihar
,Nawada,,,Cancelled_By_Driver,0,evening,3,0,18,Bike,0,Imt_Manesar
94.70468431771894,Jahangirpuri,465.0,4.91,Completed,0,morning,16,1,10,Bike,0,Iit_Delhi
41.67517875383045,Huda_City_Centre,816.0,19.58,Completed,0,morning,21,1,6,Bike,0,Welcome
26.100945103559223,Lal_Quila,1298.0,49.73,Completed,1,evening,1,1,15,Premier_Sedan,1,Ashram
34.16893732970027,Ardee_City,627.0,18.35,Completed,0,night,25,1,20,Bike,1,Uttam_Nagar
187.42857142857144,Imt_Manesar,328.0,1.75,Incomplete,0,late night,28,1,2,Bike,0,Sushant_Lok
277.5390625,Huda_City_Centre,1421.0,5.12,Completed,0,morning,2,1,9,Auto,1,Kanhaiya_Nagar
,Rithala,,,Cancelled_By_Driver,0,evening,10,0,17,Auto,1,Connaught_Place
8.238636363636363,Kashmere_Gate,174.0,21.12,Completed,0,evening,11,0,19,Go_Mini,1,Ramesh_Nagar
6.3673843334860285,Rajouri_Garden,278.0,43.66,Completed,1,night,18,0,20,Go_Mini,0,Kirti_Nagar
9.907722195240408,Paharganj,408.0,41.18,Completed,1,late night,23,0,3,Go_Mini,0,Noida_Sector_62
,Jor_Bagh,,,Cancelled_By_Driver,0,evening,13,0,19,Auto,0,Kherki_Daula_Toll
13.91820580474934,Basai_Dhankot,211.0,15.16,Completed,0,morning,23,0,7,Premier_Sedan,0,Old_Gurgaon
,Shahdara,,,Cancelled_By_Customer,0,evening,22,0,15,Go_Mini,1,Qutub_Minar
9.5368782161235,Bhikaji_Cama_Place,278.0,29.15,Completed,0,evening,27,0,16,Premier_Sedan,1,Indraprastha
,Gurgaon_Railway_Station,,,Cancelled_By_Customer,0,afternoon,15,0,14,Premier_Sedan,0,Paharganj
21.14790286975717,Anand_Vihar,958.0,45.3,Completed,1,morning,22,0,10,Go_Sedan,0,Mehrauli
16.001823569637565,Rk_Puram,702.0,43.87,Completed,1,morning,25,0,7,Bike,0,Iit_Delhi
,Pulbangash,,,Cancelled_By_Driver,0,evening,8,0,16,Auto,1,Lajpat_Nagar
7.563025210084033,Ina_Market,162.0,21.42,Completed,0,morning,17,0,11,Auto,0,Udyog_Vihar_Phase_4
,Mehrauli,,,Cancelled_By_Driver,0,morning,29,0,11,Uber_Xl,0,Rohini_East
,Mg_Road,,,Cancelled_By_Driver,0,evening,16,0,15,Ebike,0,Uttam_Nagar
21.153126169973792,Dilshad_Garden,565.0,26.71,Completed,0,morning,5,0,9,Auto,0,Inderlok
4.857063558145989,Tagore_Garden,175.0,36.03,Completed,0,evening,25,0,17,Ebike,0,Sonipat
35.374149659863946,Vishwavidyalaya,156.0,4.41,Completed,0,evening,21,1,17,Auto,0,Ghaziabad
,Malviya_Nagar,,,Cancelled_By_Driver,0,evening,18,0,17,Go_Sedan,1,Mehrauli
16.628175519630485,Palam_Vihar,360.0,21.65,Completed,0,evening,20,0,16,Bike,1,Sonipat
,South_Extension,,,Cancelled_By_Driver,0,late night,30,0,5,Go_Sedan,0,Govindpuri
9.75473801560758,Sonipat,350.0,35.88,Completed,0,evening,20,0,15,Bike,0,Ashok_Vihar
4.529522782421138,Hero_Honda_Chowk,168.0,37.09,Completed,0,night,17,0,21,Bike,0,Punjabi_Bagh
,Gwal_Pahari,,,No_Driver_Found,0,morning,31,0,9,Auto,0,Qutub_Minar
63.24110671936759,Udyog_Vihar_Phase_4,160.0,2.53,Completed,0,evening,5,1,19,Ebike,0,Saket_A_Block
10.079413561392792,Dlf_Phase_3,495.0,49.11,Completed,1,evening,5,0,19,Ebike,0,Ito
,Patel_Chowk,,,Cancelled_By_Driver,0,morning,6,0,7,Bike,1,Dlf_City_Court
69.33028919330289,Lajpat_Nagar,911.0,13.14,Completed,0,night,13,1,21,Auto,0,Noida_Extension
15.845070422535212,Lajpat_Nagar,405.0,25.56,Completed,0,evening,5,0,18,Premier_Sedan,1,Green_Park
16.10169491525424,Jama_Masjid,171.0,10.62,Completed,0,afternoon,24,0,12,Premier_Sedan,1,Ina_Market
31.85419968304279,Faridabad_Sector_15,804.0,25.24,Completed,0,evening,27,1,19,Go_Sedan,0,New_Colony
,Janakpuri,,,No_Driver_Found,0,night,29,0,20,Auto,1,Madipur
38.92171344165436,Mayur_Vihar,1581.0,40.62,Completed,1,evening,3,1,17,Go_Sedan,1,Ito
29.36967632027257,Shivaji_Park,862.0,29.35,Completed,0,night,16,1,21,Auto,0,Janakpuri
,Narsinghpur,,,Cancelled_By_Driver,0,evening,5,0,18,Go_Sedan,0,Vatika_Chowk
204.58715596330276,Tilak_Nagar,446.0,2.18,Completed,0,evening,1,1,19,Go_Sedan,0,Lajpat_Nagar
,Mansarovar_Park,,,No_Driver_Found,0,evening,22,0,17,Go_Mini,0,Noida_Sector_18
,Noida_Sector_62,,,Cancelled_By_Customer,0,morning,6,0,8,Go_Sedan,0,Dlf_City_Court
24.34435575826682,Nawada,427.0,17.54,Completed,0,night,29,0,20,Go_Mini,0,Vidhan_Sabha
13.451776649746192,Vinobapuri,477.0,35.46,Completed,0,night,8,0,22,Premier_Sedan,0,Inderlok
9.387055293613374,Janakpuri,438.0,46.66,Completed,1,morning,8,0,11,Auto,0,Manesar
21.05263157894737,Ignou_Road,152.0,7.22,Incomplete,0,morning,16,0,11,Uber_Xl,0,Sarai_Kale_Khan
46.06399187404774,Gurgaon_Sector_29,907.0,19.69,Completed,0,morning,28,1,8,Go_Mini,1,Udyog_Bhawan
,Noida_Sector_18,,,No_Driver_Found,0,evening,19,0,16,Bike,0,Gwal_Pahari
18.67219917012448,Jahangirpuri,585.0,31.33,Completed,0,evening,29,0,16,Auto,1,Noida_Extension
45.69230769230769,Pataudi_Chowk,297.0,6.5,Completed,0,morning,5,1,8,Go_Mini,0,Greater_Noida
17.60797342192691,Saket_A_Block,265.0,15.05,Completed,0,night,20,0,22,Go_Sedan,0,Hauz_Rani
14.970901063616296,Satguru_Ram_Singh_Marg,746.0,49.83,Completed,1,evening,3,0,19,Go_Sedan,0,Ghaziabad
,Sarojini_Nagar,,,Cancelled_By_Driver,0,morning,28,0,10,Uber_Xl,0,Moolchand
3.888677087304613,Mehrauli,102.0,26.23,Completed,0,morning,15,0,8,Auto,0,Barakhamba_Road
5.860271115745568,Raj_Nagar_Extension,281.0,47.95,Completed,1,night,9,0,22,Go_Sedan,0,Connaught_Place
,Iffco_Chowk,,,Cancelled_By_Driver,0,evening,14,0,18,Uber_Xl,1,Noida_Film_City
,Ramesh_Nagar,,,Cancelled_By_Driver,0,late night,26,0,0,Go_Sedan,0,Badshahpur
,Netaji_Subhash_Place,,,Cancelled_By_Driver,0,evening,17,0,19,Go_Sedan,1,Lal_Quila
,Mehrauli,,,Cancelled_By_Customer,0,morning,9,0,11,Auto,0,Yamuna_Bank
,Chandni_Chowk,,,Cancelled_By_Driver,0,morning,28,0,8,Auto,0,Kashmere_Gate
12.627986348122867,Iit_Delhi,111.0,8.79,Completed,0,evening,4,0,19,Go_Mini,0,Moolchand
67.206676485027,Malviya_Nagar,1369.0,20.37,Completed,0,night,4,1,20,Go_Mini,1,Igi_Airport
,Munirka,,,Cancelled_By_Driver,0,afternoon,21,0,13,Go_Sedan,1,Basai_Dhankot
9.844559585492227,Kaushambi,437.0,44.39,Completed,1,late night,8,0,1,Go_Sedan,0,Lajpat_Nagar
141.91419141914193,Hero_Honda_Chowk,430.0,3.03,Completed,0,morning,31,1,7,Premier_Sedan,1,Palam_Vihar
6.156901688182721,Inderlok,186.0,30.21,Completed,0,morning,30,0,7,Go_Sedan,0,Tilak_Nagar
6.634063363810333,Noida_Extension,312.0,47.03,Completed,1,evening,25,0,17,Ebike,0,Imt_Manesar
5.737704918032787,Mehrauli,259.0,45.14,Completed,1,night,5,0,21,Premier_Sedan,0,Ghitorni
,Ramesh_Nagar,,,Cancelled_By_Driver,0,night,2,0,21,Auto,0,Nirman_Vihar
14.814814814814817,Shastri_Nagar,636.0,42.93,Completed,1,night,18,0,23,Bike,0,Connaught_Place
22.852422907488982,Vinobapuri,415.0,18.16,Completed,0,evening,5,0,18,Uber_Xl,0,Green_Park
61.5521855486173,Shastri_Nagar,690.0,11.21,Incomplete,0,afternoon,20,1,14,Bike,0,Ignou_Road
44.44444444444444,Tughlakabad,220.0,4.95,Completed,0,morning,11,1,7,Premier_Sedan,0,Ghitorni_Village
87.97169811320754,Punjabi_Bagh,1119.0,12.72,Completed,0,night,9,1,21,Auto,1,Subhash_Nagar
14.554411106135245,Tughlakabad,325.0,22.33,Completed,0,evening,22,0,18,Bike,1,Seelampur
83.63309352517986,Pulbangash,930.0,11.12,Incomplete,0,night,18,1,21,Premier_Sedan,0,Iit_Delhi
5.954557325672499,Moolchand,228.0,38.29,Completed,0,night,19,0,20,Go_Sedan,0,Sonipat
37.818506928922666,Kashmere_Gate,1692.0,44.74,Completed,1,morning,6,1,11,Uber_Xl,1,Netaji_Subhash_Place
,Greater_Noida,,,Cancelled_By_Driver,0,night,30,0,20,Ebike,1,Badarpur
,Paschim_Vihar,,,Cancelled_By_Driver,0,evening,17,0,15,Bike,0,Peeragarhi
5.3706505295007565,Tagore_Garden,213.0,39.66,Completed,0,night,18,0,21,Go_Mini,0,Noida_Sector_18
6.9042941341566095,Shastri_Nagar,246.0,35.63,Completed,0,night,26,0,20,Go_Mini,0,Punjabi_Bagh
15.276804484933429,Noida_Extension,218.0,14.27,Completed,0,late night,20,0,5,Go_Mini,0,Pitampura
95.84717607973424,Rithala,577.0,6.02,Completed,0,morning,19,1,10,Uber_Xl,0,Central_Secretariat
16.848940533151058,Dlf_City_Court,493.0,29.26,Completed,0,morning,12,0,10,Go_Sedan,0,Jama_Masjid
8.714716360646753,Khan_Market,318.0,36.49,Completed,0,evening,1,0,16,Auto,0,Ashok_Park_Main
9.066427289048471,Preet_Vihar,101.0,11.14,Incomplete,0,night,1,0,20,Auto,0,Old_Gurgaon
18.260869565217394,Greater_Kailash,84.0,4.6,Completed,0,evening,18,0,17,Uber_Xl,0,Bhikaji_Cama_Place
,Greater_Kailash,,,Cancelled_By_Driver,0,night,3,0,21,Go_Sedan,0,Mansarovar_Park
,Model_Town,,,No_Driver_Found,0,late night,27,0,5,Bike,0,Noida_Film_City
44.83557202408522,Lok_Kalyan_Marg,968.0,21.59,Completed,0,morning,2,1,6,Auto,0,Mansarovar_Park
127.60416666666669,Kherki_Daula_Toll,980.0,7.68,Completed,0,afternoon,14,1,13,Auto,1,Panipat
12.001864367280357,Khan_Market,515.0,42.91,Completed,1,night,21,0,20,Go_Sedan,0,Lok_Kalyan_Marg
11.192145862552596,Ashok_Park_Main,399.0,35.65,Completed,0,evening,13,0,19,Go_Mini,0,Cyber_Hub
,Jahangirpuri,,,Cancelled_By_Driver,0,morning,19,0,7,Go_Mini,0,Dilshad_Garden
,Mayur_Vihar,,,Cancelled_By_Driver,0,evening,26,0,18,Go_Sedan,0,South_Extension
,Lok_Kalyan_Marg,,,Cancelled_By_Customer,0,night,7,0,20,Auto,0,Seelampur
17.67698177193726,Tis_Hazari,417.0,23.59,Completed,0,evening,27,0,15,Bike,0,Aiims
5.683109797681291,Indraprastha,250.0,43.99,Completed,1,morning,19,0,10,Go_Mini,0,Aiims
2.2206303724928365,Meerut,62.0,27.92,Completed,0,late night,8,0,2,Auto,0,Greater_Kailash
,Saket_A_Block,,,Cancelled_By_Driver,0,evening,20,0,18,Premier_Sedan,0,Ina_Market
,Igi_Airport,,,No_Driver_Found,0,night,15,0,23,Go_Mini,0,Ashok_Park_Main
,Kalkaji,,,Cancelled_By_Customer,0,night,5,0,20,Go_Mini,0,Arjangarh
4.810069678579456,Indirapuram,214.0,44.49,Completed,1,morning,5,0,10,Go_Sedan,0,Hauz_Rani
58.398381034981206,Imt_Manesar,2020.0,34.59,Completed,0,morning,20,1,11,Bike,0,Tagore_Garden
,Netaji_Subhash_Place,,,Cancelled_By_Driver,0,evening,21,0,16,Premier_Sedan,0,Nawada
13.755210306934444,Pataudi_Chowk,363.0,26.39,Completed,0,evening,17,0,18,Go_Mini,1,Jahangirpuri
18.69479882237488,Cyber_Hub,381.0,20.38,Completed,0,afternoon,3,0,13,Go_Mini,0,Bahadurgarh
17.613200306983885,Ashok_Park_Main,459.0,26.06,Completed,0,evening,5,0,16,Ebike,1,Panipat
13.39745023484679,Ghaziabad,599.0,44.71,Completed,1,evening,11,0,16,Premier_Sedan,0,Badshahpur
5.597468970552446,Central_Secretariat,230.0,41.09,Completed,1,afternoon,25,0,14,Go_Mini,0,Iffco_Chowk
,Ardee_City,,,Cancelled_By_Driver,0,morning,7,0,11,Go_Sedan,1,Imt_Manesar
,Nawada,,,No_Driver_Found,0,afternoon,16,0,13,Ebike,0,Subhash_Chowk
10.26015074155118,Janakpuri,422.0,41.13,Completed,1,night,4,0,20,Ebike,0,Adarsh_Nagar
13.215122114419538,Mehrauli,395.0,29.89,Completed,0,afternoon,29,0,13,Go_Mini,0,Kirti_Nagar
32.36074270557029,Narsinghpur,244.0,7.54,Completed,0,afternoon,11,1,14,Auto,1,Shastri_Nagar
42.765273311897104,Golf_Course_Road,931.0,21.77,Completed,0,morning,26,1,9,Bike,0,Shastri_Park
,Ghitorni,,,Cancelled_By_Driver,0,night,3,0,22,Go_Mini,0,Hauz_Khas
3.3091202582728005,Ardee_City,123.0,37.17,Completed,0,night,21,0,20,Go_Mini,0,Patel_Chowk
,Iit_Delhi,,,No_Driver_Found,0,evening,3,0,16,Go_Sedan,1,Udyog_Vihar_Phase_4
69.62616822429906,Dlf_City_Court,298.0,4.28,Completed,0,morning,27,1,8,Uber_Xl,0,Greater_Noida
74.77253928866833,Aya_Nagar,904.0,12.09,Completed,0,morning,29,1,6,Auto,0,Dlf_Phase_3
,Madipur,,,No_Driver_Found,0,late night,7,0,5,Auto,0,Anand_Vihar_Isbt
64.453125,Bhikaji_Cama_Place,330.0,5.12,Incomplete,0,evening,31,1,15,Auto,0,Kashmere_Gate
,Vatika_Chowk,,,Cancelled_By_Driver,0,afternoon,15,0,14,Bike,1,Palam_Vihar
,Shastri_Nagar,,,Cancelled_By_Customer,0,night,16,0,20,Go_Sedan,1,Aiims
,Malviya_Nagar,,,Cancelled_By_Driver,0,morning,25,0,9,Go_Mini,1,Vinobapuri
95.11568123393316,Green_Park,370.0,3.89,Completed,0,night,5,1,20,Bike,0,Ashok_Vihar
,Chirag_Delhi,,,Cancelled_By_Driver,0,evening,25,0,15,Premier_Sedan,0,Mayur_Vihar
,Kherki_Daula_Toll,,,Cancelled_By_Driver,0,morning,4,0,11,Premier_Sedan,0,Maidan_Garhi
,Hero_Honda_Chowk,,,No_Driver_Found,0,morning,2,0,7,Go_Sedan,0,Kherki_Daula_Toll
13.877874702616973,Yamuna_Bank,350.0,25.22,Completed,0,afternoon,13,0,13,Auto,0,Chhatarpur
24.84254723582925,Sarojini_Nagar,355.0,14.29,Completed,0,morning,31,0,10,Auto,0,Faridabad_Sector_15
10.26181161600963,Jor_Bagh,341.0,33.23,Completed,0,night,5,0,20,Bike,0,Cyber_Hub
4.785961180537091,Central_Secretariat,180.0,37.61,Completed,0,afternoon,11,0,13,Ebike,1,Badshahpur
29.642166344294004,Shastri_Nagar,613.0,20.68,Completed,0,evening,19,1,16,Auto,1,Chirag_Delhi
30.03048780487805,Moolchand,197.0,6.56,Completed,0,morning,8,1,10,Auto,0,Vidhan_Sabha
3.8568129330254046,Gurgaon_Sector_29,167.0,43.3,Completed,1,morning,22,0,9,Go_Sedan,0,Janakpuri
15.042278593680464,Badshahpur,676.0,44.94,Completed,1,evening,19,0,19,Premier_Sedan,0,Jasola
,Udyog_Vihar,,,Cancelled_By_Driver,0,morning,30,0,10,Go_Mini,0,New_Delhi_Railway_Station
47.03448275862069,Punjabi_Bagh,341.0,7.25,Completed,0,evening,21,1,17,Go_Mini,0,Dilshad_Garden
21.99832073887489,Ina_Market,262.0,11.91,Completed,0,evening,14,0,19,Bike,0,Jahangirpuri
29.25858951175407,Anand_Vihar,809.0,27.65,Completed,0,morning,23,1,11,Premier_Sedan,0,Civil_Lines_Gurgaon
22.45417515274949,Botanical_Garden,441.0,19.64,Completed,0,morning,2,0,8,Bike,0,Shastri_Nagar
49.51048951048951,Sonipat,1062.0,21.45,Completed,0,evening,7,1,15,Auto,1,Sushant_Lok
12.586989409984872,Lal_Quila,416.0,33.05,Completed,0,afternoon,22,0,12,Auto,0,Kaushambi
13.212221304706857,Paschim_Vihar,320.0,24.22,Completed,0,evening,23,0,17,Bike,0,Rithala
36.02033405954975,Sultanpur,496.0,13.77,Incomplete,0,evening,31,1,17,Premier_Sedan,0,Sarojini_Nagar
32.88005578800558,Ghaziabad,943.0,28.68,Completed,0,morning,20,1,8,Bike,0,Civil_Lines_Gurgaon
2.4789522918615527,Delhi_Gate,106.0,42.76,Completed,1,evening,11,0,16,Bike,0,Basai_Dhankot
49.72972972972973,Ashok_Park_Main,1564.0,31.45,Completed,0,evening,3,1,15,Bike,1,Kadarpur
115.59748427672956,Subhash_Chowk,919.0,7.95,Completed,0,late night,12,1,5,Go_Mini,0,Karol_Bagh
22.00406228842248,Arjangarh,325.0,14.77,Completed,0,morning,5,0,9,Go_Mini,0,Sarojini_Nagar
,Mansarovar_Park,,,Cancelled_By_Customer,0,morning,12,0,10,Go_Sedan,0,Kashmere_Gate_Isbt
,Sushant_Lok,,,Cancelled_By_Customer,0,evening,6,0,19,Auto,0,Central_Secretariat
